NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
IRF2_01	IRF2_01		129	-0.2593408	-0.97325426	0.5491803	0.6600313	1.0	2168	tags=16%, list=10%, signal=17%	
RNCTGNYNRNCTGNY_UNKNOWN	RNCTGNYNRNCTGNY_UNKNOWN		81	-0.2846719	-0.97015506	0.50896055	0.6688976	1.0	2238	tags=12%, list=11%, signal=14%	
ZF5_B	ZF5_B		240	-0.24030527	-0.9684797	0.540404	0.6718517	1.0	1805	tags=13%, list=9%, signal=14%	
CGGAARNGGCNG_UNKNOWN	CGGAARNGGCNG_UNKNOWN		56	-0.30175486	-0.9672474	0.5016077	0.67310035	1.0	1217	tags=13%, list=6%, signal=13%	
IRF1_01	IRF1_01		253	-0.24245916	-0.96707076	0.5735294	0.6700909	1.0	2226	tags=15%, list=11%, signal=17%	
ZNF623_TARGET_GENES	ZNF623_TARGET_GENES		86	-0.27840197	-0.96483386	0.52238804	0.6753487	1.0	1666	tags=10%, list=8%, signal=11%	
SETBP1_TARGET_GENES	SETBP1_TARGET_GENES		168	-0.2465793	-0.96192753	0.5975104	0.6832492	1.0	2213	tags=18%, list=11%, signal=20%	
HSF_Q6	HSF_Q6		206	-0.24535656	-0.95963645	0.5365854	0.68838847	1.0	1471	tags=9%, list=7%, signal=10%	
YTTCCNNNGGAMR_UNKNOWN	YTTCCNNNGGAMR_UNKNOWN		50	-0.29475772	-0.9595652	0.5233333	0.684893	1.0	2591	tags=22%, list=12%, signal=25%	
PIAS4_TARGET_GENES	PIAS4_TARGET_GENES		68	-0.28880286	-0.9590682	0.52684563	0.6831278	1.0	1125	tags=9%, list=5%, signal=9%	
CCCNNGGGAR_OLF1_01	CCCNNGGGAR_OLF1_01		321	-0.22964267	-0.9542658	0.70394737	0.69841516	1.0	2260	tags=14%, list=11%, signal=15%	
AACYNNNNTTCCS_UNKNOWN	AACYNNNNTTCCS_UNKNOWN		100	-0.26124823	-0.94930303	0.57539684	0.71317273	1.0	1257	tags=10%, list=6%, signal=11%	
TATA_01	TATA_01		249	-0.23839806	-0.9476931	0.65340906	0.715445	1.0	2298	tags=12%, list=11%, signal=13%	
PAX4_03	PAX4_03		253	-0.23498495	-0.9474607	0.6687898	0.7125482	1.0	2463	tags=15%, list=12%, signal=17%	
GCGNNANTTCC_UNKNOWN	GCGNNANTTCC_UNKNOWN		125	-0.25523177	-0.9431252	0.5736434	0.7253232	1.0	2379	tags=18%, list=11%, signal=20%	
CCTNTMAGA_UNKNOWN	CCTNTMAGA_UNKNOWN		129	-0.25470218	-0.9396641	0.62393165	0.73427194	1.0	1760	tags=10%, list=8%, signal=11%	
YRTCANNRCGC_UNKNOWN	YRTCANNRCGC_UNKNOWN		64	-0.27931798	-0.9348716	0.5912162	0.7483207	1.0	1233	tags=13%, list=6%, signal=13%	
HMX1_01	HMX1_01		43	-0.29702184	-0.9281582	0.58204335	0.7693758	1.0	2884	tags=19%, list=14%, signal=22%	
LMNB2_TARGET_GENES	LMNB2_TARGET_GENES		35	-0.31370044	-0.9269593	0.55014324	0.76952976	1.0	3657	tags=20%, list=17%, signal=24%	
ZNF548_TARGET_GENES	ZNF548_TARGET_GENES		41	-0.30225676	-0.92388576	0.6196721	0.7770043	1.0	1057	tags=15%, list=5%, signal=15%	
STAT1_01	STAT1_01		68	-0.27104422	-0.91505724	0.6013072	0.8027494	1.0	1582	tags=12%, list=8%, signal=13%	
HNF4_01_B	HNF4_01_B		255	-0.22468062	-0.91223854	0.8231707	0.8077713	1.0	1600	tags=10%, list=8%, signal=10%	
TSHZ1_TARGET_GENES	TSHZ1_TARGET_GENES		170	-0.23277368	-0.90735567	0.79555553	0.8193872	1.0	1316	tags=9%, list=6%, signal=9%	
TFIIA_Q6	TFIIA_Q6		253	-0.22770652	-0.9059941	0.81621623	0.81934905	1.0	2363	tags=11%, list=11%, signal=13%	
CEBPE_TARGET_GENES	CEBPE_TARGET_GENES		31	-0.31084618	-0.896933	0.6421725	0.84248036	1.0	1623	tags=13%, list=8%, signal=14%	
AP1_Q6_01	AP1_Q6_01		262	-0.22598396	-0.8967338	0.84810126	0.83888716	1.0	2728	tags=16%, list=13%, signal=18%	
CMYB_01	CMYB_01		252	-0.22526741	-0.8953505	0.8255814	0.8387496	1.0	1364	tags=8%, list=7%, signal=8%	
GGCNRNWCTTYS_UNKNOWN	GGCNRNWCTTYS_UNKNOWN		85	-0.2503588	-0.88687074	0.7883212	0.8586426	1.0	1778	tags=12%, list=8%, signal=13%	
FOXC1_TARGET_GENES	FOXC1_TARGET_GENES		36	-0.28973308	-0.8833697	0.67723346	0.8634806	1.0	2810	tags=22%, list=13%, signal=26%	
YRCCAKNNGNCGC_UNKNOWN	YRCCAKNNGNCGC_UNKNOWN		66	-0.26177028	-0.8821663	0.7394366	0.8622535	1.0	966	tags=8%, list=5%, signal=8%	
SRPK2_TARGET_GENES	SRPK2_TARGET_GENES		62	-0.2661655	-0.87581635	0.7034483	0.87311786	1.0	2274	tags=15%, list=11%, signal=16%	
ZNF777_TARGET_GENES	ZNF777_TARGET_GENES		43	-0.28519553	-0.8674975	0.69	0.88781255	1.0	1677	tags=16%, list=8%, signal=18%	
ZNF781_TARGET_GENES	ZNF781_TARGET_GENES		146	-0.2254827	-0.86014366	0.8951613	0.8987696	1.0	3785	tags=23%, list=18%, signal=28%	
AP1_C	AP1_C		274	-0.20800517	-0.8529313	0.9526627	0.9088562	1.0	2514	tags=14%, list=12%, signal=16%	
USF_Q6_01	USF_Q6_01		243	-0.21198015	-0.8441562	0.9368421	0.9199541	1.0	2493	tags=15%, list=12%, signal=17%	
CREB3L2_TARGET_GENES	CREB3L2_TARGET_GENES		119	-0.22506921	-0.82386893	0.8925926	0.94621396	1.0	1995	tags=13%, list=10%, signal=14%	
HOXB7_TARGET_GENES	HOXB7_TARGET_GENES		25	-0.2978116	-0.8218852	0.7586207	0.9440139	1.0	3049	tags=28%, list=15%, signal=33%	
ZNF418_TARGET_GENES	ZNF418_TARGET_GENES		34	-0.27194712	-0.8038569	0.8113772	0.9593162	1.0	628	tags=6%, list=3%, signal=6%	
ZNF157_TARGET_GENES	ZNF157_TARGET_GENES		47	-0.2542787	-0.8019034	0.81762916	0.95663863	1.0	2755	tags=19%, list=13%, signal=22%	
RPA1_TARGET_GENES	RPA1_TARGET_GENES		36	-0.26657984	-0.7969784	0.79538906	0.9567161	1.0	3530	tags=31%, list=17%, signal=37%	
HOXD1_TARGET_GENES	HOXD1_TARGET_GENES		55	-0.23435636	-0.7646768	0.8984615	0.97607046	1.0	1883	tags=15%, list=9%, signal=16%	
ETF_Q6	ETF_Q6		118	-0.2072986	-0.75854963	0.9879518	0.97463465	1.0	2278	tags=11%, list=11%, signal=12%	
AR_01	AR_01		155	-0.19719538	-0.752144	0.99159664	0.97344905	1.0	2379	tags=14%, list=11%, signal=15%	
MEF2_04	MEF2_04		26	-0.26242843	-0.7339068	0.88011694	0.9771207	1.0	2507	tags=19%, list=12%, signal=22%	
ACAWNRNSRCGG_UNKNOWN	ACAWNRNSRCGG_UNKNOWN		63	-0.20963249	-0.6978942	0.989547	0.9837333	1.0	3318	tags=19%, list=16%, signal=23%	
