NAME	TITLE	SCORE	
SPO11	NA	0.3948659	
TTN-AS1	NA	0.3948659	
CHI3L1	NA	0.39469975	
ZNF266	NA	0.3946898	
LINC01921	NA	0.39456755	
CFAP92	NA	0.3945097	
PLPPR2	NA	0.39434013	
GUCY1B1	NA	0.39408284	
CT45A3	NA	0.39402616	
KCNMB1	NA	0.39402616	
PSPC1	NA	0.39402616	
ING5	NA	0.39402616	
PXDC1	NA	0.39402616	
TIMP3	NA	0.39376563	
PATE1	NA	0.39359355	
CINP	NA	0.3929504	
ARHGAP28	NA	0.3929504	
CEP295	NA	0.3925481	
TNFSF8	NA	0.3925481	
RGS6	NA	0.3924091	
FZD2	NA	0.3921719	
HTR5A	NA	0.39184037	
TMPO	NA	0.39162573	
CYP24A1	NA	0.39153424	
PYROXD1	NA	0.39136067	
CNST	NA	0.3913263	
ODF2L	NA	0.39096114	
PAX8	NA	0.3908335	
KCNN1	NA	0.39069575	
GUCA1B	NA	0.39057118	
CARD6	NA	0.39044687	
PAF1	NA	0.39043936	
LMBRD2	NA	0.39042708	
KDELR3	NA	0.390306	
AMZ2P1	NA	0.39027384	
BTRC	NA	0.39027384	
SPINK2	NA	0.39008546	
FCRL4	NA	0.389902	
COX7C	NA	0.389902	
LINC00689	NA	0.38989618	
ZNF703	NA	0.38989618	
RHOB	NA	0.38975188	
ZIK1	NA	0.38965794	
MEIOC	NA	0.3891869	
DRP2	NA	0.3891869	
CLEC2B	NA	0.3891869	
SP6	NA	0.38910127	
ZSWIM8	NA	0.38898507	
ALX1	NA	0.38892803	
KIAA1656	NA	0.38869464	
DCUN1D5	NA	0.38869464	
GRM5	NA	0.38847572	
PPP1R12B	NA	0.3883859	
MUSK	NA	0.3883859	
ZNF302	NA	0.38808903	
HCG9	NA	0.38806826	
SLC32A1	NA	0.38791412	
ETV3	NA	0.3877621	
TNKS	NA	0.3874509	
SEMA3B	NA	0.38737315	
CD300C	NA	0.38732675	
LINC00556	NA	0.38732675	
GALK1	NA	0.38732675	
BTBD6	NA	0.38732675	
CD53	NA	0.3873233	
PIGR	NA	0.3872623	
TEX38	NA	0.38723868	
RASSF2	NA	0.3871862	
LOC643072	NA	0.3871862	
SDHAF4	NA	0.38714367	
SRRM3	NA	0.38714367	
THAP2	NA	0.38714367	
EXOSC1	NA	0.38658687	
ABCG8	NA	0.38658687	
AGBL4	NA	0.38638094	
TMF1	NA	0.38638094	
AKR1C2	NA	0.38619626	
ADGRF5	NA	0.3860024	
MRPS11	NA	0.38589722	
LOC100289333	NA	0.38581017	
LINC00865	NA	0.38574636	
MDH1B	NA	0.38567242	
PDE4D	NA	0.38567242	
SPTLC3	NA	0.38567242	
LSS	NA	0.38564688	
RPP30	NA	0.38538626	
PTOV1	NA	0.38536283	
HOXD1	NA	0.3852954	
MARVELD2	NA	0.38520196	
IRX4	NA	0.38520196	
SLMAP	NA	0.38495177	
LOC101928893	NA	0.38495177	
SETD3	NA	0.38492694	
PPFIBP1	NA	0.3848711	
STT3B	NA	0.38469532	
DIPK2B	NA	0.38469532	
MANSC1	NA	0.38469532	
TRIM49	NA	0.38469532	
SLC6A15	NA	0.38447073	
MIATNB	NA	0.38447073	
CATSPERG	NA	0.38446116	
PLAG1	NA	0.38446116	
OPRK1	NA	0.38443068	
AR	NA	0.3843755	
CCL16	NA	0.3843693	
RNF145	NA	0.38426808	
CYP2D6	NA	0.38420153	
WFDC2	NA	0.38420153	
THBS4	NA	0.38420153	
NUTM2F	NA	0.38415775	
NUDT12	NA	0.38391742	
FLVCR2	NA	0.38390088	
PCCB	NA	0.38390088	
OAZ1	NA	0.38390088	
RASL12	NA	0.3829991	
ARL6IP4	NA	0.38293853	
TMEM106C	NA	0.38293853	
PDZD7	NA	0.38245255	
TMEM161B	NA	0.38219875	
GPX8	NA	0.38219482	
GRIK1-AS2	NA	0.3821294	
NSD3	NA	0.3821294	
WDR61	NA	0.38201734	
TAAR9	NA	0.381872	
MIR205HG	NA	0.38167995	
VSNL1	NA	0.38167956	
GABRB2	NA	0.38158038	
SRSF4	NA	0.38126323	
SCN3B	NA	0.3811129	
DEFB124	NA	0.38105586	
PRODH	NA	0.3809873	
C22orf31	NA	0.38090488	
HPS3	NA	0.38084388	
ADH1B	NA	0.3806529	
RBM26	NA	0.38034838	
LINC01722	NA	0.37982386	
RAB31	NA	0.37964433	
SCIN	NA	0.37944677	
HSPA1A	NA	0.37938774	
IGLV@	NA	0.37938774	
ARX	NA	0.37933764	
MID2	NA	0.3793223	
SLC22A25	NA	0.37906262	
TFAP2B	NA	0.37900153	
FMO1	NA	0.37900153	
EXOC3-AS1	NA	0.37878057	
VPS13D	NA	0.37878057	
GIGYF2	NA	0.37878057	
ADSS1	NA	0.37878057	
GZMK	NA	0.37878057	
SFRP5	NA	0.37878057	
ARFGAP3	NA	0.37878057	
DDR1	NA	0.37878057	
RBM11	NA	0.3782628	
COL22A1	NA	0.37811664	
LOC284898	NA	0.37811664	
CRH	NA	0.37809253	
TMCC2-AS1	NA	0.37809253	
CYTH4	NA	0.37809253	
HTATIP2	NA	0.37809253	
SERPINA10	NA	0.37809253	
OGG1	NA	0.37809253	
MAML2	NA	0.37802777	
CDCA5	NA	0.37786373	
AFF4	NA	0.37786373	
BTBD9	NA	0.37767062	
NR2F1-AS1	NA	0.37748858	
ERVH-6	NA	0.37748858	
RAB3GAP2	NA	0.3774722	
GABRE	NA	0.3774574	
LRIG2-DT	NA	0.37731925	
NEFL	NA	0.37690836	
BPNT1	NA	0.37690836	
ZCCHC17	NA	0.3767767	
PDXDC2P-NPIPB14P	NA	0.37643957	
LINC01136	NA	0.37643957	
SYNM	NA	0.37633574	
TRIM2	NA	0.3759612	
CFAP61	NA	0.37594447	
POLH	NA	0.3758166	
ASPA	NA	0.37580353	
TCHH	NA	0.37570888	
UQCC3	NA	0.3756808	
SLC25A21	NA	0.37551606	
ZNF668	NA	0.3754876	
MED21	NA	0.37545887	
ZC3H11A	NA	0.37545612	
MOS	NA	0.3754214	
CAMK2A	NA	0.3754214	
LOC283045	NA	0.3754214	
NPAS3	NA	0.37538448	
GTF2A1	NA	0.37538448	
TTC12	NA	0.37538448	
CHRNA3	NA	0.37537935	
TPGS2	NA	0.3751658	
KLRK1-AS1	NA	0.3748634	
TAOK1	NA	0.3748634	
TRAT1	NA	0.37485355	
PDE4A	NA	0.37459648	
DEFA5	NA	0.37431332	
PPFIA2	NA	0.37431213	
DTNA	NA	0.37428597	
CCDC14	NA	0.3738879	
ALDH1B1	NA	0.3738879	
ANKS6	NA	0.37388307	
ALPK3	NA	0.37377995	
LOC101929657	NA	0.3737057	
DEFB106A	NA	0.37358755	
PRPF38A	NA	0.3735339	
LOC100506563	NA	0.3735339	
HERC3	NA	0.37348017	
LRPPRC	NA	0.37348017	
LRRC69	NA	0.37343156	
GDF10	NA	0.37343156	
BLVRB	NA	0.37331918	
ANGPTL3	NA	0.37306958	
SDK2	NA	0.3729841	
PCNX4	NA	0.37288594	
SIGLEC1	NA	0.37286717	
CYB561	NA	0.37286717	
JAK1	NA	0.37280428	
UBE2T	NA	0.37280428	
TMEM134	NA	0.3727829	
ZNF663P	NA	0.3727738	
RSU1	NA	0.372751	
OR5E1P	NA	0.372751	
PTCRA	NA	0.3727413	
TAT	NA	0.3727192	
FADS3	NA	0.37261802	
CIDEC	NA	0.3725911	
RAB6B	NA	0.3723773	
HSPB9	NA	0.37212068	
FSHR	NA	0.37212068	
VSTM4	NA	0.37209058	
FBLIM1	NA	0.37173563	
RPL38	NA	0.37163502	
TPSAB1	NA	0.37163502	
COX6A1	NA	0.37163502	
GART	NA	0.37163502	
RAMP2-AS1	NA	0.37163502	
LNC-LBCS	NA	0.37163502	
PLA1A	NA	0.37163502	
OR7D2	NA	0.37163502	
C2orf68	NA	0.37163502	
LRRC1	NA	0.37163502	
CLEC7A	NA	0.37163502	
IGLV1-44	NA	0.3715925	
SLCO6A1	NA	0.3715925	
FAM163A	NA	0.37150794	
AP5M1	NA	0.3713056	
UICLM	NA	0.3712745	
SLC44A5	NA	0.37120336	
DBF4	NA	0.37113297	
CCDC115	NA	0.37112245	
FUT6	NA	0.37105575	
SIGLEC6	NA	0.3709985	
TNIP1	NA	0.3709985	
ZBED3-AS1	NA	0.3709166	
F13A1	NA	0.3709166	
ATE1	NA	0.37087741	
SPI1	NA	0.37082905	
ZNF564	NA	0.37065738	
LINC00919	NA	0.3703658	
CYP39A1	NA	0.37035626	
SLAIN2	NA	0.37035626	
ALDH1L2	NA	0.37035626	
SIRT2	NA	0.37034866	
LINC00705	NA	0.3703433	
HUS1	NA	0.37031564	
ZNF214	NA	0.37021118	
ASPHD2	NA	0.3698817	
ATP2A3	NA	0.36979243	
CFAP410	NA	0.36978835	
KLHL22	NA	0.36978367	
KCNA6	NA	0.36974254	
IQCN	NA	0.36973408	
KMT2A	NA	0.36966312	
VIPR2	NA	0.36966312	
ZNF175	NA	0.36966312	
AP1AR	NA	0.36961603	
AGTRAP	NA	0.3696127	
HSD17B7	NA	0.3693597	
PDZD11	NA	0.3693597	
CDH26	NA	0.3693246	
ZNF800	NA	0.3692872	
CLU	NA	0.36924464	
MDGA2	NA	0.36924464	
CARNMT1-AS1	NA	0.36924464	
B3GALNT1	NA	0.36924464	
EXOC3L2	NA	0.3691634	
LSM5	NA	0.36880577	
IFNG	NA	0.36878315	
COL13A1	NA	0.36868644	
KIF3B	NA	0.36858186	
DST	NA	0.36845598	
GRIN1	NA	0.36839283	
ZNF407	NA	0.3683748	
PET100	NA	0.36835417	
PITHD1	NA	0.36820817	
HSD17B11	NA	0.3681564	
LOC100505938	NA	0.3681564	
FNDC3B	NA	0.3681564	
ERVMER61-1	NA	0.3681564	
ACER3	NA	0.3681564	
IFT122	NA	0.36753124	
CHI3L2	NA	0.36744624	
ZFX	NA	0.36739773	
LOC105372520	NA	0.36718228	
TRIM58	NA	0.3671228	
LRATD1	NA	0.36681485	
E2F8	NA	0.36681485	
AQP1	NA	0.36681485	
HIC1	NA	0.36681485	
CASP8	NA	0.36681485	
PRDM2	NA	0.36675838	
BOC	NA	0.36671245	
KRTCAP2	NA	0.36667258	
SHOX2	NA	0.36659518	
LINC02593	NA	0.36655656	
SIAE	NA	0.36645266	
DCDC2	NA	0.3664137	
LINC00334	NA	0.366346	
NDUFS4	NA	0.36629155	
TRAIP	NA	0.3662791	
RAB12	NA	0.3662538	
TFF3	NA	0.3662538	
CCDC163	NA	0.3662538	
LINC00845	NA	0.36621508	
MFSD14C	NA	0.36621508	
RBFOX2	NA	0.3661428	
GOLIM4	NA	0.36604187	
PDE4DIPP2	NA	0.36588845	
LRRTM4	NA	0.3658815	
CEP104	NA	0.3658778	
SMR3A	NA	0.3657992	
IGH	NA	0.36564454	
TMEM126B	NA	0.36564454	
MDP1	NA	0.3655981	
FAM230B	NA	0.3655981	
ASPM	NA	0.3655981	
MYCN	NA	0.3655981	
WSCD1	NA	0.3655701	
LINC01210	NA	0.3655701	
ZNF345	NA	0.36553338	
LCT-AS1	NA	0.36552712	
PSKH2	NA	0.365508	
PCSK7	NA	0.3654425	
AQP12A	NA	0.3654425	
ZNF264	NA	0.3649761	
C4orf48	NA	0.36487487	
SSBP1	NA	0.36486664	
C18orf25	NA	0.36463034	
FBXO40	NA	0.36440006	
ASF1A	NA	0.36440006	
FDFT1	NA	0.36440006	
IRF6	NA	0.36440006	
LOC101929413	NA	0.36438847	
CALCOCO1	NA	0.3643382	
SNAP25	NA	0.3643382	
DSCR4	NA	0.3643382	
LOC100288798	NA	0.36430922	
FAM83A	NA	0.36430922	
STC1	NA	0.36430922	
ATP1A4	NA	0.36415544	
LINC01568	NA	0.36415544	
CRMP1	NA	0.36403647	
UBL5	NA	0.36403647	
LRRC74A	NA	0.36387345	
MEIS1	NA	0.36387345	
RAB32	NA	0.36387345	
UBXN6	NA	0.36387345	
FXYD1	NA	0.36387345	
CFAP57	NA	0.36386093	
TMEM18	NA	0.3638279	
CISD2	NA	0.36377016	
FARSB	NA	0.36365578	
SOCS2	NA	0.3633986	
C1orf122	NA	0.36329347	
STAT2	NA	0.36315408	
DNM3	NA	0.36310217	
SORCS1	NA	0.36310217	
GPR1	NA	0.36310217	
CDK14	NA	0.3630075	
MEFV	NA	0.36284953	
FAM106A	NA	0.36261287	
RASSF8-AS1	NA	0.36261287	
ANHX	NA	0.36261287	
C3orf56	NA	0.36259252	
DYNC1H1	NA	0.36259252	
F8	NA	0.3625477	
ADH1A	NA	0.3625477	
INSM2	NA	0.36247474	
MAP2K3	NA	0.36233008	
C5orf17	NA	0.36228418	
S100A4	NA	0.36199552	
MIAT	NA	0.3619183	
LOC100130987	NA	0.3619183	
ZNF781	NA	0.3619183	
ADAM23	NA	0.3616093	
TRABD	NA	0.3616093	
RPL36AL	NA	0.36150688	
HOTTIP	NA	0.36150688	
FDPS	NA	0.3614131	
RHEX	NA	0.3614131	
HSPB6	NA	0.36136788	
SRC	NA	0.36136788	
CASC6	NA	0.36136788	
HIBADH	NA	0.36123773	
PROSER3	NA	0.36123773	
SPHKAP	NA	0.36123553	
WDFY4	NA	0.36076465	
PRMT5-AS1	NA	0.3606202	
AP1S2	NA	0.3605501	
SDE2	NA	0.3605501	
KYAT1	NA	0.3605501	
PPM1D	NA	0.3605501	
LOC440896	NA	0.36053273	
TBX5	NA	0.360532	
THAP7-AS1	NA	0.3605178	
BORCS6	NA	0.3605178	
LHX2	NA	0.3605178	
CENPF	NA	0.3605178	
NR2E3	NA	0.3605178	
TLL1	NA	0.3605178	
NDUFA4	NA	0.3605178	
MGST1	NA	0.36039045	
NUDT7	NA	0.36037332	
PARVB	NA	0.36025608	
MGC27382	NA	0.36019433	
EPO	NA	0.36003247	
LINC02582	NA	0.36003247	
GAS1RR	NA	0.36003247	
LANCL2	NA	0.36002162	
KALRN	NA	0.36001012	
MRTFB	NA	0.35985014	
LINC00543	NA	0.3597144	
ITGAD	NA	0.3597144	
CD46	NA	0.3591018	
IL10RB-DT	NA	0.35892007	
PCSK6	NA	0.35890737	
SYT9	NA	0.35890737	
KATNBL1	NA	0.35890737	
RNF167	NA	0.3584488	
FRG1EP	NA	0.35835683	
CTNND2	NA	0.35835683	
CERS3	NA	0.35786825	
REXO1L1P	NA	0.35786825	
LPL	NA	0.3571326	
FKBP15	NA	0.3571326	
CASC17	NA	0.35700864	
LOC100130370	NA	0.35700864	
TMA7	NA	0.35700864	
USP6	NA	0.3569827	
SNORA74A	NA	0.35675833	
PCIF1	NA	0.35675833	
HEATR9	NA	0.35674807	
CRP	NA	0.3566597	
ARF6	NA	0.3565268	
CEACAM8	NA	0.35643932	
SLC25A13	NA	0.35643932	
DIRC3	NA	0.35643932	
COL4A3	NA	0.35643932	
TCERG1	NA	0.35643932	
MINCR	NA	0.35643932	
HNRNPC	NA	0.35643932	
HDGFL3	NA	0.35632157	
P4HA1	NA	0.35619503	
ZNF713	NA	0.3561477	
RPL39L	NA	0.35606846	
DNAH6	NA	0.35606846	
TMEM185A	NA	0.35606846	
FAM217A	NA	0.3558557	
FGL1	NA	0.355765	
TP53INP2	NA	0.35559502	
RACGAP1	NA	0.35527632	
FLT3	NA	0.35527632	
NDUFS5	NA	0.35527632	
SELENOS	NA	0.35482767	
LMCD1	NA	0.35482767	
LOC442028	NA	0.35472757	
ARMCX3	NA	0.35436708	
SEPSECS-AS1	NA	0.35427806	
NAA38	NA	0.35404652	
NUP88	NA	0.35397208	
CFAP91	NA	0.35390618	
CENPI	NA	0.3536746	
ITM2A	NA	0.35364798	
NFYC	NA	0.35364383	
PGAP1	NA	0.3536026	
IFT43	NA	0.35354868	
SERPINE1	NA	0.353429	
ARHGAP42	NA	0.3532831	
LYPD3	NA	0.3532586	
WDFY3	NA	0.3532586	
COX17	NA	0.3531788	
JAM2	NA	0.3529529	
THNSL2	NA	0.3529529	
KIF15	NA	0.3524987	
PSMA3	NA	0.35249585	
KDM5A	NA	0.35183686	
WDR33	NA	0.35181224	
KPNA1	NA	0.35181224	
SVIP	NA	0.3517787	
SH3GL2	NA	0.3517787	
CUX2	NA	0.3517787	
SNCA	NA	0.3517787	
TFRC	NA	0.35150957	
SYNPO2L	NA	0.35139024	
CCNI	NA	0.35125336	
NFYA	NA	0.3507139	
TRIL	NA	0.3504757	
MYH2	NA	0.3504371	
LOC388780	NA	0.3503291	
CT69	NA	0.3503291	
FGF23	NA	0.35013857	
LOC642361	NA	0.34974456	
ATRNL1	NA	0.34974456	
LOC101927159	NA	0.34974456	
MACROD1	NA	0.34968978	
STK16	NA	0.34955353	
RNF181	NA	0.34947428	
LOC102723809	NA	0.34930235	
CACNB1	NA	0.34928435	
GABARAP	NA	0.3492812	
ALX4	NA	0.34920794	
UGT2B28	NA	0.34895584	
LOC100506405	NA	0.3488409	
LOC101928834	NA	0.34870052	
LZTS3	NA	0.34857008	
OR2C1	NA	0.34857008	
ALDH1A3	NA	0.34857008	
RNLS	NA	0.34857008	
GNAQ	NA	0.34853506	
LOC105377938	NA	0.3483748	
SSX3	NA	0.3483748	
DLEU2L	NA	0.34821692	
CCNL1	NA	0.3481363	
NTNG1	NA	0.34791347	
CLEC1A	NA	0.34784907	
GGH	NA	0.34777153	
ZMYM6	NA	0.34777153	
LOC101927552	NA	0.34704292	
ARL17B	NA	0.34668764	
FZD7	NA	0.3462906	
CEP63	NA	0.34627	
LOC100130950	NA	0.34625873	
PHLDB1	NA	0.34625873	
CYSLTR2	NA	0.34622392	
SMIM17	NA	0.3461822	
BMP7	NA	0.3461605	
TBC1D9	NA	0.34591302	
PPIC	NA	0.3456811	
CEP95	NA	0.34558663	
TMEM92	NA	0.3455725	
ZFHX4-AS1	NA	0.34549493	
GPR55	NA	0.3452947	
ATP13A4-AS1	NA	0.3452947	
KRT6A	NA	0.3452947	
TTC23L	NA	0.34523505	
GNRH1	NA	0.34523505	
GAD1	NA	0.34522697	
LY6K	NA	0.3451245	
PKDCC	NA	0.34511158	
RP2	NA	0.34502205	
TVP23B	NA	0.34474602	
FOS	NA	0.3446342	
TSSK6	NA	0.34425646	
MIR3150A	NA	0.3440574	
CREG2	NA	0.34396252	
SLITRK5	NA	0.3439553	
DTX2P1-UPK3BP1-PMS2P11	NA	0.34390384	
CSMD1	NA	0.34371108	
FSCN1	NA	0.3437052	
PRKAG3	NA	0.34357044	
RAI14	NA	0.34345776	
SIGLEC7	NA	0.34340623	
ZNF101	NA	0.3432047	
ZC4H2	NA	0.34308586	
SEMA6D	NA	0.34308586	
MYCBP	NA	0.34306818	
USP29	NA	0.34306818	
RDH13	NA	0.3430175	
ITGB1-DT	NA	0.3429224	
ST18	NA	0.3429224	
BICC1	NA	0.34291062	
CYTOR	NA	0.34291062	
BCL3	NA	0.3428091	
KCNJ16	NA	0.3428091	
LINC00692	NA	0.3428091	
KLF9	NA	0.3428055	
COMT	NA	0.34276998	
DENND10	NA	0.3426154	
YIPF2	NA	0.34253323	
CEACAM6	NA	0.34251907	
DPP10-AS3	NA	0.34251907	
MED7	NA	0.34220746	
RCN2	NA	0.34219083	
IHH	NA	0.3421806	
ANKRD13C	NA	0.3421721	
CATR1	NA	0.3421721	
CDK3	NA	0.3421143	
CDCA4	NA	0.34205392	
LINC01144	NA	0.3419644	
TCEA3	NA	0.3419019	
GNRHR	NA	0.34172454	
TMEFF2	NA	0.3415679	
TDH	NA	0.34147882	
ANKRD65	NA	0.34147882	
LIN54	NA	0.34147882	
LOC100653233	NA	0.34147882	
LINC02806	NA	0.3413515	
RPS27	NA	0.34115127	
SCNN1G	NA	0.34102628	
APOA4	NA	0.34100652	
TBCA	NA	0.34084222	
IFI27L2	NA	0.3405496	
INO80C	NA	0.34053317	
ZNF287	NA	0.34049556	
LINC00857	NA	0.34042096	
MOB3B	NA	0.3403573	
TSPAN1	NA	0.34025112	
ANKRD36C	NA	0.3402236	
IL17RB	NA	0.3402236	
WNT2B	NA	0.3397111	
LYPD8	NA	0.3396841	
PIK3R4	NA	0.33959576	
SETMAR	NA	0.3395399	
LINC01012	NA	0.339512	
DNAH9	NA	0.3392467	
C17orf77	NA	0.3392045	
IDS	NA	0.33917987	
ADAMTS9	NA	0.33908787	
PSMC6	NA	0.33908787	
ZFP42	NA	0.3388418	
LETM2	NA	0.33865112	
PDE12	NA	0.33860454	
SIRT7	NA	0.33858022	
ADGRL4	NA	0.33858022	
MYLK	NA	0.33858022	
SIRPB1	NA	0.33858022	
IGF2BP3	NA	0.33847597	
ACAN	NA	0.33819017	
C11orf65	NA	0.33817527	
ASTN2	NA	0.33817527	
LRRC38	NA	0.33788732	
CSNK1A1	NA	0.33788732	
MRPL41	NA	0.33780813	
TOM1L1	NA	0.33774334	
TNRC6B	NA	0.33774334	
COA5	NA	0.33774334	
MAD2L1	NA	0.33774334	
CYP1B1-AS1	NA	0.33774334	
CD86	NA	0.33769554	
KRTAP2-1	NA	0.33759716	
LINC01505	NA	0.33746886	
PSMC3	NA	0.3373979	
LOC780529	NA	0.33734402	
MIR4296	NA	0.33705202	
PRKAR1A	NA	0.33700818	
BAG4	NA	0.33700818	
H3-3A	NA	0.33700818	
PHC2	NA	0.33690888	
OARD1	NA	0.33679986	
EFNA5	NA	0.33679986	
PWWP2A	NA	0.33671826	
LIN7A	NA	0.33671784	
CD34	NA	0.3366865	
MSRB2	NA	0.33668324	
ACSL6	NA	0.33668324	
KCTD18	NA	0.33668324	
R3HCC1	NA	0.3360848	
EDN1	NA	0.3360848	
CCDC66	NA	0.33605018	
KIAA2012-AS1	NA	0.33605018	
CASQ1	NA	0.33605018	
AJAP1	NA	0.33604613	
DNM1P50	NA	0.33598107	
HLA-E	NA	0.33591586	
AP2S1	NA	0.33583573	
SLC36A1	NA	0.33576137	
NOX4	NA	0.33576137	
GFRA1	NA	0.33565348	
STK17B	NA	0.33562845	
BRD2	NA	0.3355076	
ABCG5	NA	0.3355076	
KCNJ6	NA	0.33521333	
AGO1	NA	0.33509195	
MPPED1	NA	0.3350919	
TMCC1-AS1	NA	0.3350027	
MGAT2	NA	0.33492693	
ALDH3A2	NA	0.33492693	
ZNF285	NA	0.33492693	
CDC5L	NA	0.3349204	
HOXA10	NA	0.334627	
LOC105372762	NA	0.334627	
TMPRSS11B	NA	0.33456364	
CALM2	NA	0.33448333	
STMN4	NA	0.33442754	
SULT1C2	NA	0.33421892	
LOC100506675	NA	0.33396953	
CEP83	NA	0.33394265	
C19orf84	NA	0.33386528	
ZADH2	NA	0.3336539	
KMT2D	NA	0.33353534	
ZNF780B	NA	0.33353534	
N4BP3	NA	0.33353534	
RAB1A	NA	0.33350244	
SNHG5	NA	0.3333994	
MAST2	NA	0.3333994	
EEF1D	NA	0.3331467	
NET1	NA	0.33307582	
NANOS1	NA	0.33307582	
SNHG21	NA	0.33307582	
DPY19L4	NA	0.33307582	
LINC01085	NA	0.33307582	
NDUFB8	NA	0.333004	
PHLDA1	NA	0.33288556	
VPS36	NA	0.33284873	
PTPRO	NA	0.33284873	
CCL20	NA	0.33284873	
LINC00337	NA	0.33284873	
DCTN5	NA	0.33284873	
TYMP	NA	0.3326854	
COL24A1	NA	0.3326854	
LINC01616	NA	0.3326854	
GABBR1	NA	0.3325683	
VPS45	NA	0.33234215	
HLA-DRB4	NA	0.33234215	
SNX25	NA	0.33213672	
GREB1L	NA	0.33189207	
NOBOX	NA	0.33178145	
ZNF148	NA	0.33178145	
LOC101928902	NA	0.33177203	
LOC101928087	NA	0.33165058	
XYLT2	NA	0.33162588	
INTS4P1	NA	0.33155784	
SH3RF1	NA	0.33147615	
KIAA1841	NA	0.33147615	
SIAH1	NA	0.33140174	
ART4	NA	0.33109295	
DNAJC15	NA	0.33109295	
LINC02387	NA	0.33109295	
CYBB	NA	0.33106455	
CCT8	NA	0.33106455	
LOC100506730	NA	0.33106345	
APOB	NA	0.33106345	
CBLN1	NA	0.33079782	
KIR2DL4	NA	0.3306283	
ZMAT1	NA	0.33035955	
GMNC	NA	0.33035955	
LOC100506406	NA	0.33035955	
LINC00326	NA	0.33006892	
DCD	NA	0.32997534	
MS4A3	NA	0.32995152	
NFIA	NA	0.3298098	
AMER2	NA	0.3298098	
NYAP2	NA	0.3298098	
KNL1	NA	0.3298098	
PROX1	NA	0.3298098	
LOC101929007	NA	0.3298098	
ZNF653	NA	0.3298098	
CCDC149	NA	0.3298098	
KRT34	NA	0.3298098	
TMEM71	NA	0.32970646	
ERC1	NA	0.32965913	
NEGR1	NA	0.32965913	
LINC02028	NA	0.32965738	
PHAX	NA	0.3296462	
ARHGEF1	NA	0.32959807	
LLGL2	NA	0.32937536	
ARHGAP35	NA	0.32937536	
HTR6	NA	0.32936823	
CHCHD7	NA	0.32936823	
PRKAB2	NA	0.32936823	
CDC42-IT1	NA	0.32915065	
LINC02042	NA	0.32915065	
DUSP16	NA	0.32911897	
DANT2	NA	0.32911897	
HINT2	NA	0.32911897	
RCE1	NA	0.32911348	
ZNF846	NA	0.32911348	
XGY2	NA	0.32883564	
ZNF429	NA	0.32868436	
TMEM144	NA	0.32864872	
NHLRC4	NA	0.32864872	
SLAMF8	NA	0.3286131	
HCG27	NA	0.3285582	
TSC22D1	NA	0.32830155	
OVOL1-AS1	NA	0.32809386	
STAT1	NA	0.3278939	
TCF25	NA	0.3277132	
LINC01252	NA	0.3277132	
FABP6	NA	0.3277132	
IL23A	NA	0.3275756	
PROSER2	NA	0.3275756	
MPP7	NA	0.32745746	
GPHN	NA	0.32745746	
SNHG27	NA	0.32738474	
DAAM1	NA	0.32738474	
CYTL1	NA	0.3273139	
RRBP1	NA	0.32677925	
ACSM2B	NA	0.32677925	
MRPL20-AS1	NA	0.3263898	
HSPB11	NA	0.32637623	
SPINT3	NA	0.3263199	
BROX	NA	0.3262972	
C1orf74	NA	0.3257612	
CCDC32	NA	0.3257612	
SPINK6	NA	0.3257612	
RGS7	NA	0.32574257	
AFF1	NA	0.3257371	
ABI1	NA	0.32569435	
ILDR1	NA	0.32561508	
B4GALT4	NA	0.32551333	
ERC2-IT1	NA	0.3253046	
SPRY3	NA	0.3252486	
TPPP	NA	0.32522744	
SEMA6A	NA	0.32518348	
DRICH1	NA	0.32490537	
LINC02114	NA	0.32490537	
GNB3	NA	0.324904	
LIPC	NA	0.3246541	
LILRA4	NA	0.3246541	
BPIFB2	NA	0.32446864	
LYST	NA	0.32446864	
BOK	NA	0.32445037	
BCL6	NA	0.32445037	
PTBP2	NA	0.324421	
TDRD9	NA	0.3242935	
CABLES1	NA	0.32427967	
C16orf78	NA	0.32427967	
COL12A1	NA	0.32417238	
STYX	NA	0.32407957	
CHSY3	NA	0.32407957	
MST1	NA	0.32406825	
SLC5A3	NA	0.32399973	
LINC02861	NA	0.32373953	
LINC00879	NA	0.323425	
JUP	NA	0.32336742	
ACTR3BP2	NA	0.32323885	
WDR49	NA	0.32315528	
UBAP1	NA	0.32315528	
RHBDL1	NA	0.32299322	
USP1	NA	0.32299322	
RUNDC3A-AS1	NA	0.32283092	
FNBP1	NA	0.32266656	
EPSTI1	NA	0.32256693	
IDO1	NA	0.32256025	
KCNT1	NA	0.32255074	
FGF12	NA	0.32252702	
CYP26B1	NA	0.32252702	
ALPK1	NA	0.32243887	
IL12A	NA	0.32243887	
STXBP3	NA	0.3222319	
CXCL5	NA	0.32220295	
REEP4	NA	0.32219306	
RIPOR1	NA	0.32216913	
LINC01931	NA	0.32209972	
SUCLG2-AS1	NA	0.32207847	
AKT3	NA	0.3212184	
IL26	NA	0.3212184	
LINC01142	NA	0.3212184	
SHISA3	NA	0.32117176	
ADGRL2	NA	0.32112175	
NEBL	NA	0.32108688	
CYFIP2	NA	0.32103533	
VCY	NA	0.32103533	
RFFL	NA	0.32103533	
PAH	NA	0.3209315	
PPP5D1	NA	0.32090914	
C7orf57	NA	0.3208436	
