NAME	TITLE	SCORE	
DCTN4	NA	0.045860846	
ZBTB18	NA	0.045849882	
ZNF646	NA	0.045848772	
NUDT19	NA	0.045823935	
TOM1L1	NA	0.04582305	
BCL2L1	NA	0.04581815	
DNAJC17	NA	0.045817453	
DDR1-DT	NA	0.045808934	
DCLRE1B	NA	0.045800745	
IGF2R	NA	0.04579875	
BTG1	NA	0.04579743	
ZNF225	NA	0.045785747	
KYAT3	NA	0.045782242	
SENP1	NA	0.045780893	
HS2ST1	NA	0.04577995	
SUZ12	NA	0.04577554	
CAMK2N2	NA	0.045774527	
PHF21A	NA	0.04576827	
CBARP	NA	0.045765642	
TFPI2	NA	0.045750488	
XK	NA	0.04573565	
CA11	NA	0.04573009	
RESF1	NA	0.045725755	
POU6F2	NA	0.045718066	
TVP23B	NA	0.04569143	
NDST4	NA	0.045691077	
SETD2	NA	0.045671806	
SGTB	NA	0.04566645	
C11orf54	NA	0.045663077	
SEMA4F	NA	0.045636427	
TMEM41B	NA	0.045621175	
CES1P1	NA	0.045613248	
MPP5	NA	0.045604035	
MARCHF4	NA	0.04557502	
CDK5RAP2	NA	0.045567136	
ARL8B	NA	0.045558784	
PERP	NA	0.045546394	
HELZ2	NA	0.04553401	
HELQ	NA	0.04550498	
CRYZL2P	NA	0.045501944	
WNT11	NA	0.045490667	
DPY19L2P2	NA	0.04547984	
TMEM120A	NA	0.045464106	
UACA	NA	0.04545579	
ZNF229	NA	0.045454316	
GALP	NA	0.045436017	
ICE2	NA	0.04541432	
BMPER	NA	0.045296267	
PPEF1	NA	0.04528415	
MCM9	NA	0.04527642	
ZNF559	NA	0.04524517	
DLGAP1-AS3	NA	0.045208547	
C1orf56	NA	0.045176454	
AFF1	NA	0.045156926	
MED7	NA	0.045144774	
RNF167	NA	0.045143805	
MAP3K13	NA	0.045140676	
SERPINA7	NA	0.04511954	
NBR1	NA	0.04510069	
NCK1	NA	0.04509182	
CYP3A4	NA	0.045084983	
OSBPL7	NA	0.04508242	
ADAM19	NA	0.045068733	
KIF6	NA	0.045058776	
TGDS	NA	0.045055207	
PRPF40A	NA	0.045046896	
CRTC2	NA	0.045041334	
LRRC37A5P	NA	0.045026712	
PTPRH	NA	0.04502063	
BLK	NA	0.045019213	
LOC400940	NA	0.04493101	
FAM161A	NA	0.044930387	
LOC93463	NA	0.044917557	
COL1A2	NA	0.044897474	
PPP1R13B	NA	0.044888288	
OR2K2	NA	0.044886746	
ZNF571	NA	0.044873584	
CTPS2	NA	0.044869643	
IGSF6	NA	0.044869304	
POLI	NA	0.044866983	
LZIC	NA	0.044863053	
CT83	NA	0.04486132	
ATP6AP1L	NA	0.044838153	
GAL	NA	0.04483105	
GGNBP2	NA	0.044830613	
GLT8D1	NA	0.044820733	
COX6B2	NA	0.044796918	
C1orf159	NA	0.044779487	
RSRC2	NA	0.044779006	
PRIM2	NA	0.044771645	
ARG2	NA	0.04476406	
BUD31	NA	0.04476182	
ZBED5	NA	0.044755857	
BAIAP2L1	NA	0.044739705	
MYRIP	NA	0.044715427	
RFX3	NA	0.04471337	
LOC100506639	NA	0.04468753	
KCNIP2-AS1	NA	0.04467646	
GLE1	NA	0.044665232	
EPHA5	NA	0.044662017	
LOC101929229	NA	0.044639718	
STXBP6	NA	0.04462818	
CSNK1A1	NA	0.044621345	
LINC00939	NA	0.04461155	
CACNA2D1	NA	0.044601593	
SLC5A9	NA	0.044593945	
LINC00551	NA	0.04455356	
CLK1	NA	0.044527303	
FNDC3B	NA	0.04452726	
SAMD12	NA	0.04452014	
NAV1	NA	0.044514876	
LINC00852	NA	0.04447247	
LRRC8E	NA	0.044466186	
HERPUD1	NA	0.044434257	
IRX5	NA	0.04442948	
ZNF416	NA	0.0444205	
RHBDD3	NA	0.04441493	
PRAC1	NA	0.044410218	
SFTA2	NA	0.044397227	
SMIM27	NA	0.044388164	
APTR	NA	0.04435314	
DCP1B	NA	0.04432574	
SLC25A14	NA	0.04429004	
KMT2C	NA	0.04427928	
ZNF615	NA	0.044277515	
LAT	NA	0.044276867	
MAP3K5	NA	0.04425196	
SECISBP2	NA	0.044228453	
TMEM91	NA	0.044227578	
AMH	NA	0.044218935	
UBE2DNL	NA	0.044179358	
DDX59	NA	0.044173546	
KRT27	NA	0.04416935	
ETFDH	NA	0.044163827	
EDA	NA	0.04415597	
ZNF780A	NA	0.044146616	
KLHL13	NA	0.04413295	
GOLGB1	NA	0.044088215	
CNR1	NA	0.044083454	
DENND4C	NA	0.044069823	
AKAP10	NA	0.044036794	
NCF2	NA	0.044035703	
STRBP	NA	0.044034503	
LINC00294	NA	0.04403022	
LRRC3B	NA	0.04402697	
LINC00597	NA	0.044013247	
TMUB2	NA	0.044011746	
MBNL2	NA	0.04398572	
ABHD12B	NA	0.043977216	
LINC00615	NA	0.043961953	
TMOD3	NA	0.043929383	
CWF19L2	NA	0.043901607	
LINC00992	NA	0.04389955	
GOLPH3L	NA	0.043897454	
SFMBT1	NA	0.043892935	
DIDO1	NA	0.043873537	
CLCA4	NA	0.04386068	
BOK	NA	0.043823894	
GPA33	NA	0.043793935	
PEX16	NA	0.043786183	
KCNK3	NA	0.043774582	
APTX	NA	0.04377395	
VWF	NA	0.043772355	
ELK3	NA	0.043766044	
RAB27B	NA	0.043762457	
TAF2	NA	0.043744966	
RTL8C	NA	0.043731004	
GNG13	NA	0.04372883	
NEXN-AS1	NA	0.043700118	
PTPN1	NA	0.04367291	
LINC00588	NA	0.043665253	
ZNF681	NA	0.043657105	
C2orf68	NA	0.043650262	
LRRC55	NA	0.043630682	
HCN4	NA	0.043625202	
ZIC1	NA	0.04359985	
GAS7	NA	0.0435986	
AMMECR1L	NA	0.04357284	
TTTY1	NA	0.04355387	
LINC00924	NA	0.043492224	
OR1D2	NA	0.043489166	
ITIH3	NA	0.043483287	
ZNF80	NA	0.04347466	
DPY19L1	NA	0.043467183	
LOC102546294	NA	0.04346365	
MED8	NA	0.043445524	
ANO4	NA	0.04343245	
BLVRB	NA	0.043409947	
RANBP17	NA	0.04340437	
CCNT2-AS1	NA	0.04338934	
AKR1C3	NA	0.04338816	
RIPK4	NA	0.04338245	
SLA2	NA	0.04337078	
RNF133	NA	0.04332934	
PIGL	NA	0.043325737	
STX16	NA	0.043324675	
FOLR2	NA	0.043317236	
ZNF569	NA	0.043304447	
SPTY2D1	NA	0.04330308	
SSTR5	NA	0.043296143	
P2RY10	NA	0.04326213	
RAD54L	NA	0.043255713	
STK16	NA	0.043253522	
AIG1	NA	0.043244787	
CELF1	NA	0.043240737	
LINC02085	NA	0.043218497	
XRCC1	NA	0.043215036	
APBB1IP	NA	0.0432009	
SPART-AS1	NA	0.043195166	
NT5C2	NA	0.04317805	
FLJ42351	NA	0.043172207	
PHLDA2	NA	0.043152913	
ING2	NA	0.04313731	
CCDC3	NA	0.043134626	
TSEN15	NA	0.04310095	
KLHL17	NA	0.04310073	
TTLL9	NA	0.043086294	
FKBPL	NA	0.043081526	
STAT2	NA	0.043079954	
CACNA1H	NA	0.043051723	
ATXN7L2	NA	0.043048345	
PSG3	NA	0.042990945	
UIMC1	NA	0.04295548	
HSDL2	NA	0.04294625	
KLK4	NA	0.042936902	
CEP104	NA	0.042936876	
ASB8	NA	0.042925023	
DNAJB2	NA	0.042892072	
B3GALT4	NA	0.042887505	
VAMP2	NA	0.042884514	
MYO5B	NA	0.042859614	
LINC01424	NA	0.0428571	
TMEM231	NA	0.042854067	
XAB2	NA	0.042833656	
F8	NA	0.042823054	
STAP1	NA	0.04280296	
TRIP4	NA	0.04279573	
SAT1	NA	0.042736378	
PCED1B-AS1	NA	0.042731203	
RCCD1	NA	0.04272352	
MED13	NA	0.042716876	
VAPB	NA	0.042711165	
POM121L8P	NA	0.042706612	
ARFGEF1	NA	0.042698253	
RNF152	NA	0.042694055	
DSTYK	NA	0.042677492	
COL4A4	NA	0.042659797	
LRFN5	NA	0.042643096	
TBC1D31	NA	0.04264299	
PPT2-EGFL8	NA	0.042629268	
CETN3	NA	0.042623628	
KRT3	NA	0.042604305	
MRTFA	NA	0.0425855	
FOXA1	NA	0.04258479	
EDDM3B	NA	0.042539384	
BTN2A1	NA	0.042535923	
ZP2	NA	0.042517055	
C21orf62	NA	0.042504445	
SERPINA3	NA	0.042502027	
DCUN1D2	NA	0.04249055	
GNS	NA	0.04247937	
PTBP3	NA	0.04247937	
REG4	NA	0.0424715	
KLHDC7B	NA	0.042443626	
GJD2	NA	0.042442217	
SYCP2L	NA	0.042439826	
LRRC39	NA	0.04241577	
ASPN	NA	0.042395484	
CIDEA	NA	0.042386144	
GPATCH1	NA	0.042383227	
EGFL8	NA	0.042374376	
STAG3	NA	0.04234317	
BOD1L1	NA	0.04234153	
C21orf62-AS1	NA	0.04233833	
ZP1	NA	0.04233633	
LOC729870	NA	0.04228771	
SMIM15	NA	0.04228458	
EBAG9	NA	0.04226574	
IL6ST	NA	0.042252887	
LOC400627	NA	0.042247165	
PPP2R5A	NA	0.042222727	
IGLON5	NA	0.042211723	
LINC00644	NA	0.042202238	
MYBPH	NA	0.042199343	
BICD1	NA	0.04219856	
MGC4859	NA	0.042192616	
CEBPD	NA	0.04215814	
PSIP1	NA	0.042157445	
LOC100505549	NA	0.042157196	
USP8	NA	0.042153243	
ZFYVE27	NA	0.042145763	
ZDHHC20	NA	0.042131387	
RNF38	NA	0.042130407	
SHOC2	NA	0.042128112	
ETS1-AS1	NA	0.04212468	
TH2LCRR	NA	0.042120196	
GJA8	NA	0.04209714	
VRK3	NA	0.042096697	
PSG2	NA	0.042093027	
RCOR1	NA	0.042079322	
CCDC196	NA	0.04206213	
ZNF239	NA	0.04204971	
LOC101927760	NA	0.041980058	
MX1	NA	0.04196923	
SOCS6	NA	0.041966964	
LOC101928902	NA	0.04196668	
TIMP4	NA	0.041960757	
MLH1	NA	0.041933913	
KRT33A	NA	0.041932948	
UTS2	NA	0.041908592	
RSBN1	NA	0.041907534	
KCP	NA	0.041891165	
HTR3C	NA	0.041884184	
CCDC134	NA	0.04188231	
TMBIM4	NA	0.041881423	
FAM181A-AS1	NA	0.041868966	
STAMBP	NA	0.041863352	
MIR4296	NA	0.041855443	
PHAX	NA	0.041852016	
DYSF	NA	0.041835062	
KAT6B	NA	0.04183467	
NSRP1	NA	0.041822113	
COL4A5	NA	0.041803766	
LINC00315	NA	0.041802507	
MKLN1	NA	0.041802373	
FOSL1	NA	0.041770577	
RBM48	NA	0.041751496	
IRF9	NA	0.04174295	
TTC31	NA	0.041734233	
GARS1	NA	0.041730843	
GCC1	NA	0.041726705	
FGA	NA	0.04172516	
SCN4A	NA	0.041721366	
TENM1	NA	0.041718654	
ZNF468	NA	0.041718524	
PAN3	NA	0.04171259	
ACP5	NA	0.041697316	
PBXIP1	NA	0.041679997	
C12orf4	NA	0.041678056	
PDE7A	NA	0.04166711	
VSIG2	NA	0.041658036	
GNB5	NA	0.04165302	
MSI1	NA	0.041606594	
SAV1	NA	0.04159679	
ETFRF1	NA	0.04159336	
NCAN	NA	0.041592713	
FCN1	NA	0.041585796	
CRELD2	NA	0.041532222	
BIRC2	NA	0.041531384	
MAGEB3	NA	0.041528072	
COG4	NA	0.04152089	
SLC7A7	NA	0.041518904	
FERMT2	NA	0.041513205	
ZNF17	NA	0.041500855	
NMNAT3	NA	0.041499354	
CCDC58	NA	0.04148525	
CENPU	NA	0.041475713	
CRCP	NA	0.04144837	
LINC00700	NA	0.041429713	
RARRES1	NA	0.04138896	
ZFAND1	NA	0.041387618	
PPP1R12A	NA	0.041372895	
MAPK9	NA	0.041367047	
MSRB3	NA	0.04134371	
ZNF451-AS1	NA	0.041339565	
TSPAN5	NA	0.041324615	
OSBPL3	NA	0.041320886	
SULT1A3	NA	0.041305628	
UBE2S	NA	0.0412892	
PCMTD1	NA	0.041288048	
ITGA9-AS1	NA	0.04128561	
DPH3	NA	0.04128069	
ZCCHC4	NA	0.041245993	
NAT16	NA	0.041242078	
PRR15	NA	0.04122969	
MTUS2	NA	0.0412189	
PCOLCE	NA	0.041216366	
TBC1D8	NA	0.041164853	
MCM8	NA	0.041148666	
PSMC6	NA	0.041145734	
LINC00543	NA	0.041143194	
HAUS3	NA	0.041123763	
ARL6IP6	NA	0.04111886	
VPS13B	NA	0.04111242	
RFX7	NA	0.0410902	
TEK	NA	0.041086376	
AKAP5	NA	0.041073613	
NRF1	NA	0.041067936	
BCKDHB	NA	0.041064493	
TNKS	NA	0.041031443	
ITSN2	NA	0.04102653	
C16orf86	NA	0.04102646	
CEP72	NA	0.040999692	
PMS2P1	NA	0.04094708	
ARL2BP	NA	0.04094307	
SSBP2	NA	0.040937573	
CHMP3	NA	0.04092427	
DPYD	NA	0.04090497	
SENP6	NA	0.040894758	
ERICH5	NA	0.04088942	
GLI1	NA	0.040877733	
LNX2	NA	0.040874165	
CD9	NA	0.04084045	
LOC100996549	NA	0.040835936	
CYTL1	NA	0.040829506	
GOSR1	NA	0.040818032	
PVRIG	NA	0.040807378	
TPTEP1	NA	0.04080019	
ERICH6	NA	0.040798243	
PARP11	NA	0.040767033	
LINC01222	NA	0.040747624	
ZNF793	NA	0.040742595	
F11R	NA	0.04073993	
RTTN	NA	0.040737342	
LOC101927770	NA	0.040718842	
ZNF879	NA	0.04071685	
PTENP1	NA	0.040697433	
CIR1	NA	0.04067377	
MAPK1IP1L	NA	0.04066873	
WSCD2	NA	0.040664267	
TCP11L1	NA	0.040644683	
BTBD3	NA	0.040641375	
UBXN2B	NA	0.0406386	
NFATC1	NA	0.040638458	
TTLL5	NA	0.04062907	
KRIT1	NA	0.040618345	
ENC1	NA	0.04060955	
ASB3	NA	0.04057666	
ALAS2	NA	0.040572993	
SLX4	NA	0.040563326	
UBL3	NA	0.0405374	
ELF2	NA	0.040524743	
OR2F2	NA	0.040522415	
TRPM5	NA	0.040519066	
LOC100130950	NA	0.040518958	
VPS13A-AS1	NA	0.04050439	
XIRP1	NA	0.04050089	
PHF12	NA	0.04049017	
CCL24	NA	0.040467124	
ELOVL6	NA	0.040450633	
NLRP8	NA	0.040450543	
LEAP2	NA	0.040449698	
SBDS	NA	0.040418245	
GMCL1	NA	0.04041305	
UHRF1BP1	NA	0.04040914	
KCTD16	NA	0.040399432	
LTF	NA	0.0403885	
TFDP2	NA	0.040385354	
RBM15	NA	0.040368214	
B4GALT6	NA	0.040362924	
LINC01049	NA	0.040362183	
DNM1	NA	0.04034599	
SLC22A12	NA	0.04034404	
CDKN2A	NA	0.040338237	
AVPR2	NA	0.04033126	
UNC5B-AS1	NA	0.040317237	
NUP43	NA	0.040283278	
TANK	NA	0.040276702	
LOC101928622	NA	0.040266976	
CFAP47	NA	0.040265758	
C10orf88	NA	0.04024164	
UGT1A8	NA	0.040241487	
GSKIP	NA	0.040217884	
LOC100506411	NA	0.040195167	
CDK7	NA	0.040192474	
THUMPD3	NA	0.040178515	
OMA1	NA	0.040167	
OXTR	NA	0.040125795	
LINC01898	NA	0.040098418	
YIPF5	NA	0.040090784	
LINC00304	NA	0.04008744	
UGDH	NA	0.040066287	
ACHE	NA	0.040058933	
ZNF23	NA	0.040041376	
NUCB2	NA	0.040038314	
DSG3	NA	0.04003062	
CSHL1	NA	0.040027775	
TMEM252-DT	NA	0.04001964	
CCDC127	NA	0.04001114	
HABP4	NA	0.04000522	
ST8SIA5	NA	0.03997847	
SESN3	NA	0.039967503	
DLL1	NA	0.03996124	
CD46	NA	0.03992957	
EZH2	NA	0.039925564	
DNMT3B	NA	0.039904464	
ZNF565	NA	0.03988325	
ABLIM2	NA	0.03986681	
C22orf46	NA	0.039852962	
ZNF28	NA	0.039850373	
ADA2	NA	0.03984027	
LINC01465	NA	0.039826896	
SULF1	NA	0.039826356	
ZNF567	NA	0.039752133	
LINC00560	NA	0.03975153	
KMT2A	NA	0.039726228	
MYCT1	NA	0.039706577	
PPP1R3E	NA	0.039700307	
DNM1P35	NA	0.039695304	
SERINC1	NA	0.03966893	
VCY	NA	0.039640725	
MIR3663HG	NA	0.03963614	
ACTRT2	NA	0.039595358	
IL1RAPL1	NA	0.039594673	
CFAP44	NA	0.03958548	
CDO1	NA	0.039559428	
HEXD	NA	0.039549045	
DXO	NA	0.039540287	
ZNF829	NA	0.039535947	
ACAD10	NA	0.03952538	
ZNF277	NA	0.03951212	
FER	NA	0.039489467	
LINC00938	NA	0.03947945	
IRX1	NA	0.03947888	
PIGA	NA	0.0394652	
LRRC37A2	NA	0.03946408	
DYRK1A	NA	0.039432812	
LCLAT1	NA	0.0394258	
FRG1	NA	0.03941876	
TMCC2	NA	0.039415035	
DNAJC25-GNG10	NA	0.039402943	
BUB3	NA	0.03939704	
ADAMTSL3	NA	0.039396085	
BTK	NA	0.039391816	
GATA2	NA	0.039389424	
CMBL	NA	0.03935175	
CBR4	NA	0.039346702	
LOC101927247	NA	0.03933018	
DCAKD	NA	0.039316893	
POU3F2	NA	0.039311364	
NFATC3	NA	0.039287645	
OSBPL2	NA	0.03928386	
LINC00408	NA	0.03927169	
LOC100506929	NA	0.0392679	
NHSL1	NA	0.03925282	
FAM224B	NA	0.039248038	
PLCE1-AS2	NA	0.039244816	
DSCR4	NA	0.039243236	
SAP30BP	NA	0.03924313	
STEAP2	NA	0.039215397	
NWD2	NA	0.039193086	
XPOT	NA	0.039183598	
DEUP1	NA	0.039167445	
LEPROT	NA	0.039157815	
ZNF594	NA	0.03913368	
ZNF322	NA	0.039117936	
LOC340090	NA	0.039106928	
SLC35A1	NA	0.039084964	
WBP4	NA	0.039082024	
LOC105373383	NA	0.03907099	
AFG1L	NA	0.03906773	
KRT10	NA	0.039040077	
CTCF	NA	0.039014414	
TCF12	NA	0.03898925	
KCNG3	NA	0.038973488	
PARD6A	NA	0.038970344	
GOLGA7	NA	0.038969018	
ZNF660	NA	0.038968682	
ASAP1	NA	0.038953096	
FHIT	NA	0.03894475	
SHC1	NA	0.038944747	
REL	NA	0.038944576	
C17orf58	NA	0.03893898	
ROR1-AS1	NA	0.038921364	
WDR48	NA	0.038908895	
C22orf31	NA	0.03889167	
SYNE2	NA	0.038887583	
CASC23	NA	0.03888508	
ESAM	NA	0.03885289	
TMEM168	NA	0.038844768	
ZNF658	NA	0.038840447	
SEC24B	NA	0.0388251	
GOLPH3	NA	0.038785562	
LTN1	NA	0.038770918	
OR1Q1	NA	0.03876961	
RCBTB1	NA	0.038759507	
LINC00526	NA	0.038756244	
LINC01012	NA	0.038740054	
LINC00869	NA	0.038729407	
INHBB	NA	0.03872686	
ZNF432	NA	0.03870385	
LOC157273	NA	0.038699817	
ENKUR	NA	0.03869612	
KLHL41	NA	0.03868019	
PHGDH	NA	0.03867364	
RAI14	NA	0.038669553	
DNAJC6	NA	0.038650915	
IQSEC3	NA	0.038635865	
TEDC1	NA	0.03863385	
LATS2	NA	0.03862888	
CNOT6	NA	0.03861912	
STX7	NA	0.038614444	
STX17	NA	0.03860457	
PRIM1	NA	0.038584888	
TLN2	NA	0.038582474	
RNF103	NA	0.038566243	
KCNJ14	NA	0.03855777	
ZNF251	NA	0.038547568	
DUX1	NA	0.038539626	
TMPRSS11E	NA	0.038519297	
LPP	NA	0.038515404	
PCBP1-AS1	NA	0.03850057	
POC1A	NA	0.03849453	
HSD11B1L	NA	0.038465098	
OPRK1	NA	0.038453754	
LOC101928553	NA	0.038447738	
TRERF1	NA	0.038396757	
TMEM108-AS1	NA	0.038396608	
PDE5A	NA	0.03836584	
TIPARP	NA	0.03835161	
LOC100505622	NA	0.038346633	
KMT2D	NA	0.038337316	
SNIP1	NA	0.038331356	
DSC3	NA	0.038321715	
SMAD9	NA	0.038306728	
RETSAT	NA	0.038293935	
PATL2	NA	0.038287852	
FFAR4	NA	0.03828412	
FRAT1	NA	0.038276922	
ZNF721	NA	0.038266033	
FABP1	NA	0.038257834	
N4BP3	NA	0.038235307	
CLMN	NA	0.0382327	
TBC1D15	NA	0.03823008	
SNX11	NA	0.03822504	
MAP4K3	NA	0.03822453	
KCNA10	NA	0.038190346	
LINC00115	NA	0.038182907	
UBE3B	NA	0.038167793	
EPS8L2	NA	0.038165607	
LYNX1	NA	0.03815	
LYRM1	NA	0.038134117	
ING1	NA	0.03812811	
RNF14	NA	0.03812513	
LOC100132077	NA	0.03811786	
MTBP	NA	0.038115732	
PEG3-AS1	NA	0.038101114	
PRKRIP1	NA	0.038098555	
TMEM217	NA	0.03809342	
UPP2	NA	0.038085546	
ADAMTS5	NA	0.03807957	
CDC73	NA	0.038066722	
ZNF132	NA	0.038064163	
PDE4DIPP2	NA	0.038057864	
REEP3	NA	0.03805723	
TMED8	NA	0.038048875	
FN3K	NA	0.038047314	
MIR302B	NA	0.03804665	
FMR1	NA	0.038042024	
LOC100505978	NA	0.038040493	
BCDIN3D-AS1	NA	0.03800731	
DSP	NA	0.038006864	
SLC17A5	NA	0.03799398	
FAM241A	NA	0.037993085	
P2RY2	NA	0.03799173	
ZNF10	NA	0.03798364	
NOTCH2NLA	NA	0.037974697	
EPHX2	NA	0.03796452	
KREMEN1	NA	0.037964385	
HERC2P7	NA	0.037957735	
ABCG5	NA	0.037937462	
NUP54	NA	0.037929382	
TFAP2A-AS1	NA	0.037919454	
C7orf61	NA	0.037916165	
IL20RA	NA	0.037915394	
SLX1B	NA	0.03791109	
SVBP	NA	0.037908804	
FOXM1	NA	0.037904408	
ETV4	NA	0.03789962	
ZZZ3	NA	0.03789747	
NADK2-AS1	NA	0.037891854	
IL1RN	NA	0.037889097	
MIR663AHG	NA	0.03788283	
LOC101929488	NA	0.037872948	
LOC101927151	NA	0.037853662	
MRPL45P2	NA	0.037829753	
SLC43A2	NA	0.03782626	
FASLG	NA	0.037815552	
LINC00540	NA	0.037808273	
ZC3H4	NA	0.03780024	
SLC18A1	NA	0.03778445	
LOC100128361	NA	0.037768297	
IGHG3	NA	0.03776575	
RASD2	NA	0.03776238	
CASTOR3	NA	0.03775164	
HDAC9	NA	0.037748266	
SNX9	NA	0.03774735	
OAS1	NA	0.03773216	
CLGN	NA	0.037723072	
ANGPT4	NA	0.03772095	
LOC400710	NA	0.037705217	
ACSL3	NA	0.037680443	
ARL6IP1	NA	0.037666813	
TPX2	NA	0.037660513	
MYH7	NA	0.03765198	
LINC00691	NA	0.037617818	
ZNF165	NA	0.037609547	
KBTBD8	NA	0.037608806	
BMERB1	NA	0.03760623	
CXorf38	NA	0.037594125	
SOAT2	NA	0.037588738	
RBPMS-AS1	NA	0.037587892	
MDM2	NA	0.03757821	
NVL	NA	0.037571557	
KCNV1	NA	0.03756146	
CSPP1	NA	0.03754848	
WFDC1	NA	0.037544705	
ROCK1	NA	0.037530802	
ZNF575	NA	0.037511166	
MTARC2	NA	0.037507247	
PIGY	NA	0.037496515	
PPOX	NA	0.03749541	
POLH	NA	0.03748973	
NDEL1	NA	0.037478063	
PITPNM3	NA	0.03747044	
LRRC23	NA	0.03743445	
CACUL1	NA	0.03740112	
LINC01419	NA	0.03735788	
LY96	NA	0.037342064	
LOC101927044	NA	0.03733887	
ZNF33B	NA	0.03733267	
WDR64	NA	0.037329704	
ZNF776	NA	0.037316773	
NUDT2	NA	0.037300725	
AP5M1	NA	0.03728544	
KLHL14	NA	0.037278768	
RBMS1	NA	0.037231904	
TBC1D5	NA	0.037231784	
MGST2	NA	0.037222464	
FBP1	NA	0.03720087	
EML5	NA	0.037184898	
PAMR1	NA	0.037168197	
SH2D2A	NA	0.037140004	
ITPKC	NA	0.03713153	
ATRX	NA	0.037129126	
LOC100507006	NA	0.03712474	
BET1	NA	0.03712088	
LOC101927769	NA	0.037102155	
ASMTL-AS1	NA	0.037094615	
GNB1	NA	0.03708695	
PRKAR2A	NA	0.037081398	
SLC44A5	NA	0.037057444	
LOC440982	NA	0.037048064	
HYMAI	NA	0.03703776	
PGM5P2	NA	0.0370345	
DQX1	NA	0.03702909	
GSC	NA	0.037018277	
DNAJC4	NA	0.037010264	
MAP3K20	NA	0.036985356	
KLHL6	NA	0.036981598	
CDT1	NA	0.036976248	
CYP2R1	NA	0.03694749	
RNF180	NA	0.03692524	
TMEM241	NA	0.03691014	
LOC101927702	NA	0.036901213	
ZNF641	NA	0.036890674	
SREK1IP1	NA	0.036860418	
LOC100288590	NA	0.03684177	
FBXO4	NA	0.036841385	
LOC105377276	NA	0.036838338	
MAGEB4	NA	0.036827408	
GOLGA8N	NA	0.036797673	
REV3L	NA	0.036794163	
LRRC40	NA	0.036761716	
PTPN2	NA	0.036756046	
RASSF8	NA	0.036743816	
SLAIN2	NA	0.036742125	
IDH1-AS1	NA	0.036738727	
ANG	NA	0.036733545	
TONSL-AS1	NA	0.036723904	
MIS12	NA	0.036713764	
PCED1A	NA	0.036697052	
MSH4	NA	0.03669225	
SLC30A7	NA	0.036683433	
MIR7-3HG	NA	0.036657874	
NR2E1	NA	0.036656544	
SLC2A9	NA	0.03665277	
FUCA2	NA	0.036638275	
CEP95	NA	0.036626663	
UHRF1BP1L	NA	0.036622047	
TAMALIN	NA	0.03661394	
TAOK1	NA	0.036597874	
EXO1	NA	0.036586232	
LINC01500	NA	0.036585864	
OLIG2	NA	0.03658487	
MON2	NA	0.03656591	
ACVR2B	NA	0.036546126	
GTF2IRD2	NA	0.036539823	
ELF4	NA	0.036537066	
RHOB	NA	0.036534473	
SPEN	NA	0.036528956	
GPR137B	NA	0.03652579	
CEBPA	NA	0.036524944	
DNAL4	NA	0.036523174	
SEPTIN7P9	NA	0.03651601	
TNFAIP8	NA	0.03650926	
PELI1	NA	0.03650618	
PCNX4	NA	0.036501255	
TICAM2	NA	0.03650104	
DSG2	NA	0.036499936	
ITSN1	NA	0.03647617	
DND1	NA	0.03644872	
KLHDC8A	NA	0.036439348	
ATP6V1H	NA	0.036422197	
AJM1	NA	0.036388416	
CRYZL1	NA	0.036386963	
METTL14	NA	0.0363857	
LINC02091	NA	0.03638113	
FAM13C	NA	0.036373734	
MTNR1A	NA	0.03637116	
NKD1	NA	0.036366723	
TRMT10A	NA	0.036363777	
CDH19	NA	0.036356848	
ALKBH3	NA	0.03631989	
MAOA	NA	0.03631603	
CENATAC	NA	0.036310144	
YTHDC1	NA	0.03626931	
PCDH8	NA	0.03625977	
TMPRSS6	NA	0.03620793	
MED4	NA	0.036198355	
ZNF77	NA	0.036197644	
LERFS	NA	0.036177423	
CCDC174	NA	0.036172062	
CMC1	NA	0.036163863	
LRCH4	NA	0.036144264	
DNAL1	NA	0.036128473	
BCAR3	NA	0.03612802	
GTF3C2-AS1	NA	0.03610129	
MGAM	NA	0.036094435	
C19orf54	NA	0.036086395	
ZNF213-AS1	NA	0.036073092	
UHRF2	NA	0.036037654	
ALDOAP2	NA	0.036036104	
IL25	NA	0.036032468	
NFKBIL1	NA	0.03598663	
FAM8A1	NA	0.035975873	
TMEM128	NA	0.03596386	
ZFR	NA	0.035945706	
LNP1	NA	0.03593988	
NGRN	NA	0.035931293	
CAPN1	NA	0.035924047	
SMCO3	NA	0.035916902	
AURKAP1	NA	0.035886645	
BUB1B	NA	0.0358817	
MAT1A	NA	0.035872363	
LINC01405	NA	0.035872232	
ZNF8	NA	0.03586432	
SPATA46	NA	0.035848927	
COA8	NA	0.035843145	
FOXJ3	NA	0.035839226	
LOC101927950	NA	0.03582089	
ABCB7	NA	0.035808858	
USP12	NA	0.035805453	
HPS3	NA	0.035801742	
GPR161	NA	0.035798606	
LIAS	NA	0.035726257	
FKRP	NA	0.03570369	
SGF29	NA	0.03569117	
RNF19A	NA	0.035686288	
ESX1	NA	0.035667624	
LINC00917	NA	0.035663377	
MDP1	NA	0.035645094	
HBP1	NA	0.03564428	
ACOT12	NA	0.03564117	
CENPK	NA	0.035598937	
C9orf135-DT	NA	0.0355935	
GALNT8	NA	0.03559205	
EHHADH	NA	0.03553494	
MBTPS2	NA	0.035525344	
