NAME	TITLE	SCORE	
CYP1B1	NA	0.112027645	
DYNC1I1	NA	0.11201395	
MYOZ2	NA	0.11200745	
TTLL7-IT1	NA	0.11200586	
FRG1EP	NA	0.11195983	
LOC101928519	NA	0.11194703	
PPP1R3C	NA	0.11193462	
GPR161	NA	0.11183976	
PHYHIP	NA	0.11181737	
FKBP6	NA	0.111808814	
KRTAP4-4	NA	0.11178216	
NFE4	NA	0.11176529	
ADIPOQ	NA	0.11174643	
CNTD1	NA	0.11168871	
MAP1LC3A	NA	0.11167908	
GS1-124K5.4	NA	0.111647844	
MCPH1-AS1	NA	0.11162454	
MIR9-1HG	NA	0.111613944	
XYLT1	NA	0.111597255	
PTPA	NA	0.11156944	
LOC100288570	NA	0.11153061	
TNFSF11	NA	0.11149595	
TAS2R4	NA	0.11148864	
SLITRK5	NA	0.111479744	
CYSLTR1	NA	0.11145949	
C4BPB	NA	0.11144193	
LINC02070	NA	0.11142397	
DEFB127	NA	0.11141452	
CRADD	NA	0.111400485	
LRRC75B	NA	0.11138921	
ST6GALNAC2	NA	0.11138825	
DRP2	NA	0.1113749	
DNAH14	NA	0.11135341	
TMEM91	NA	0.111311324	
REM2	NA	0.11128417	
LACC1	NA	0.111279376	
CIDEB	NA	0.11125244	
SLCO2B1	NA	0.11123892	
SH2D6	NA	0.111237824	
SYCP1	NA	0.111112915	
PTK2	NA	0.111107245	
TEX36	NA	0.11108318	
SLC47A1	NA	0.11107323	
C11orf87	NA	0.111045256	
CD83	NA	0.11103036	
SMIM6	NA	0.11102941	
GPR182	NA	0.111028254	
DLEC1	NA	0.11102357	
MYLK	NA	0.111005455	
ADD2	NA	0.11100295	
ODF4	NA	0.11099717	
GABRA6	NA	0.11098986	
LOC284379	NA	0.11097757	
KLHL25	NA	0.11095567	
IL24	NA	0.110950634	
LOH12CR2	NA	0.11092048	
TPSAB1	NA	0.11091975	
ADGRL1	NA	0.1109187	
WWP2	NA	0.11083583	
EGF	NA	0.11082266	
C2orf27A	NA	0.11081366	
LINC02809	NA	0.110796005	
RXFP1	NA	0.11078441	
RHOB	NA	0.11075432	
LOC105373418	NA	0.11074111	
BLK	NA	0.11070095	
ABCC8	NA	0.11066064	
GRIN1	NA	0.11061315	
PEBP4	NA	0.1105414	
GABRE	NA	0.1104715	
KIAA1614	NA	0.110469826	
ZNF717	NA	0.11045315	
GPR137	NA	0.11037155	
IGHMBP2	NA	0.110367976	
CLYBL-AS2	NA	0.11034041	
SGPP2	NA	0.1102898	
PRORY	NA	0.110276826	
DRAIC	NA	0.11026723	
SCT	NA	0.1102317	
LINC02499	NA	0.110140905	
ARL6	NA	0.11013761	
PDE9A-AS1	NA	0.11013736	
UGT1A3	NA	0.11013549	
DAND5	NA	0.11012366	
CDKN2D	NA	0.11012133	
ANKRD19P	NA	0.110121004	
LINC00668	NA	0.11011724	
TMEM213	NA	0.11011191	
KCNE2	NA	0.110098615	
ACRV1	NA	0.110082395	
CEP57L1	NA	0.11006516	
CHST4	NA	0.1100576	
ABCG5	NA	0.11004813	
SIM1	NA	0.11004704	
CCDC57	NA	0.11004609	
SYT14	NA	0.11003656	
SPATA31D1	NA	0.11003249	
ERVK13-1	NA	0.110026464	
TRAF1	NA	0.11001531	
RPL36AL	NA	0.109916456	
TNK1	NA	0.10990724	
SEMA3F	NA	0.109901145	
CMC1	NA	0.10989732	
LOC105378130	NA	0.10987098	
CCL25	NA	0.10985657	
ZNF879	NA	0.109856494	
GABRA2	NA	0.10984487	
LOC780529	NA	0.10983874	
C1QTNF1-AS1	NA	0.10982943	
PTTG3P	NA	0.10981704	
DGCR6	NA	0.10980874	
ONECUT3	NA	0.10979584	
ZNF592	NA	0.10977473	
GAB4	NA	0.109732814	
PABPC1L2B	NA	0.109682016	
DEUP1	NA	0.10967112	
DNAH8	NA	0.10962074	
LINC00920	NA	0.109614834	
SI	NA	0.10958142	
MID2	NA	0.10953036	
TSPAN11	NA	0.10947527	
DNAI3	NA	0.109432444	
PRPH2	NA	0.10934725	
ASB15	NA	0.10923832	
RTP3	NA	0.109226964	
NDUFS5	NA	0.10922206	
ERC1	NA	0.10917776	
IFI27	NA	0.1091718	
UBAP1	NA	0.10917054	
CFHR2	NA	0.10914785	
TMEM132C	NA	0.10913622	
LINC01813	NA	0.10913264	
F5	NA	0.10912244	
WLS	NA	0.10909676	
CDX1	NA	0.10908872	
SLC14A2	NA	0.10907571	
LOC101927723	NA	0.10907433	
DNAH6	NA	0.10906506	
SLC12A1	NA	0.10906169	
LOC101928590	NA	0.10904443	
WDFY4	NA	0.10898065	
WSCD2	NA	0.10897245	
C12orf54	NA	0.10897074	
TCTN1	NA	0.10896071	
DSCAML1	NA	0.10892459	
C18orf15	NA	0.10891701	
SLC25A2	NA	0.10873366	
ATP2C2	NA	0.10871826	
CNKSR3	NA	0.10869503	
SLC49A3	NA	0.10868172	
TMEM238L	NA	0.108633205	
TUBA4B	NA	0.10861343	
SOX21-AS1	NA	0.108589254	
A4GNT	NA	0.108529285	
BMS1P1	NA	0.108461335	
C12orf56	NA	0.108448334	
MMD2	NA	0.10844108	
LINC02878	NA	0.108434245	
AQP4-AS1	NA	0.10842394	
VSTM4	NA	0.10842378	
KITLG	NA	0.10841698	
A2ML1	NA	0.108404115	
CES4A	NA	0.10839064	
PCDHB12	NA	0.10831045	
HCAR3	NA	0.108294025	
KLK4	NA	0.108269274	
POLN	NA	0.10825518	
SEC1P	NA	0.10821653	
UBXN2A	NA	0.10821251	
LOC105378311	NA	0.108197816	
SCAMP4	NA	0.10816069	
HABP4	NA	0.108158536	
HBQ1	NA	0.10815595	
UCMA	NA	0.108126745	
ADAMTS12	NA	0.10812444	
CYP4F2	NA	0.108094655	
TCF21	NA	0.108025976	
CEACAM3	NA	0.10801588	
GREM1	NA	0.10801522	
FBXL19-AS1	NA	0.107993335	
CD209	NA	0.107990965	
PECR	NA	0.10797559	
KRTAP4-3	NA	0.10796592	
RNF182	NA	0.10794772	
CPA6	NA	0.10794766	
CREG2	NA	0.10792483	
FRMD5	NA	0.10792265	
CNR1	NA	0.107920244	
AVP	NA	0.107882604	
LOC101927079	NA	0.10787531	
CYP2A13	NA	0.107869744	
PCARE	NA	0.10786249	
DNAAF4	NA	0.10782709	
H4C4	NA	0.107812725	
CA9	NA	0.1077567	
ASXL3	NA	0.107752666	
ODF3	NA	0.10773593	
LINC01341	NA	0.10772095	
CACFD1	NA	0.107718855	
LOC149684	NA	0.107717715	
HOXC8	NA	0.1076934	
FAM224B	NA	0.107679844	
NRBP2	NA	0.10766887	
HAO2	NA	0.107655704	
SLITRK2	NA	0.107639916	
VMO1	NA	0.10761143	
IQCK	NA	0.10759139	
KDM5B	NA	0.10758752	
CHIT1	NA	0.10756128	
CCR1	NA	0.10747558	
LINC02047	NA	0.10746376	
HOOK1	NA	0.10745754	
BACE1	NA	0.10744033	
ZSCAN22	NA	0.10742503	
C3orf56	NA	0.10740295	
TENT5B	NA	0.1074019	
MT1X	NA	0.10739638	
INAVA	NA	0.10739289	
HCCAT5	NA	0.10736867	
ZNF543	NA	0.10736113	
TUSC2	NA	0.107323006	
AJM1	NA	0.1073059	
PIK3C2G	NA	0.10729043	
CYP2B7P	NA	0.10728912	
GLYCTK	NA	0.107279696	
LINC00342	NA	0.10724216	
C1orf226	NA	0.107209824	
B3GNT4	NA	0.1071847	
CNMD	NA	0.10717131	
NOL4	NA	0.107163504	
FTHL17	NA	0.10715054	
NKX2-2	NA	0.10713709	
FAM184B	NA	0.10711095	
ATP4B	NA	0.107109316	
ETV1	NA	0.10709713	
LOC101928012	NA	0.10706581	
OR51B4	NA	0.10705393	
THEM4	NA	0.107053466	
LINC01667	NA	0.107036255	
CLEC2L	NA	0.10699171	
SPNS2	NA	0.1069327	
SYTL3	NA	0.10692964	
FABP7	NA	0.10691694	
AP5B1	NA	0.10685977	
VSIG10L2	NA	0.10681728	
GGTA1	NA	0.10681062	
LINC02042	NA	0.10679682	
RNF112	NA	0.10677333	
SPDYA	NA	0.1067513	
INHBA	NA	0.10674631	
SERPINB4	NA	0.10673325	
LINC01304	NA	0.10672813	
CTNNA2	NA	0.10670968	
CYP39A1	NA	0.106658086	
MMEL1	NA	0.106620975	
CES3	NA	0.106563516	
FGF19	NA	0.10653291	
PODNL1	NA	0.10651523	
GFRA2	NA	0.10649393	
PSMC3	NA	0.10647239	
MT1H	NA	0.10646109	
GPR158	NA	0.1064205	
KLF17	NA	0.10638471	
TMEM196	NA	0.10637512	
CLCA3P	NA	0.106355965	
PROX1	NA	0.1063415	
IRAG1	NA	0.10631714	
RAB11FIP4	NA	0.10624254	
SNX31	NA	0.10617565	
PTAFR	NA	0.10616093	
GOLM1	NA	0.10613935	
LEPR	NA	0.106138416	
CLSTN2	NA	0.10608045	
NAPA-AS1	NA	0.10596461	
NBL1	NA	0.10596461	
PIP	NA	0.105938256	
DTD1	NA	0.10592746	
MADD-AS1	NA	0.10588286	
GAD2	NA	0.10588069	
OR1D2	NA	0.105876654	
GALNT11	NA	0.105867565	
SMPDL3B	NA	0.10584249	
GAL3ST2	NA	0.1058309	
SLC13A3	NA	0.10582877	
HLA-DPA1	NA	0.105817705	
PKLR	NA	0.10579057	
ANKS6	NA	0.105761096	
LOC101928858	NA	0.105760664	
TRABD2B	NA	0.10575798	
KIAA1614-AS1	NA	0.105754234	
CASR	NA	0.10568053	
LINC01831	NA	0.10566486	
IQCF1	NA	0.10560314	
CST4	NA	0.10553459	
KRT4	NA	0.10551925	
KLHL1	NA	0.10551536	
MAGEC2	NA	0.10547671	
GPR34	NA	0.105461575	
OR8B8	NA	0.105432756	
DOC2B	NA	0.105423115	
PCLO	NA	0.105420485	
FAM240C	NA	0.10540564	
OSER1	NA	0.105394974	
CABYR	NA	0.10539326	
SRGAP2C	NA	0.10539276	
PSKH2	NA	0.10538719	
SAA2	NA	0.10538235	
LSM6	NA	0.105365075	
FGL1	NA	0.10531128	
WNT10B	NA	0.105306014	
PART1	NA	0.105288774	
LINC01931	NA	0.105267845	
PCDHA3	NA	0.1052666	
NAT8	NA	0.10524302	
FRMD3	NA	0.105219975	
EPS8L2	NA	0.105178915	
CMC4	NA	0.105083995	
PROS1	NA	0.10506906	
TSPAN1	NA	0.10505409	
VCL	NA	0.10503772	
RNF43	NA	0.10502824	
CATSPERG	NA	0.10500361	
CMBL	NA	0.1049658	
GIPC3	NA	0.10496445	
GKN2	NA	0.10495326	
IMPACT	NA	0.104950525	
GABRA4	NA	0.10494249	
ATAT1	NA	0.104889646	
SPEF2	NA	0.1048761	
FAM218A	NA	0.104856566	
HEPACAM2	NA	0.10485228	
PCK1	NA	0.10483442	
TAS2R10	NA	0.104775734	
GNAL	NA	0.10476515	
CACNG4	NA	0.104723446	
LINC01875	NA	0.10471577	
ATXN1-AS1	NA	0.104681484	
WNT6	NA	0.10463757	
AQP1	NA	0.104615495	
DIP2A	NA	0.10454281	
UQCRQ	NA	0.104529254	
SIGLEC11	NA	0.104516745	
DEPDC4	NA	0.10450694	
WDR31	NA	0.10446953	
SEMA6D	NA	0.10444788	
RBPJL	NA	0.10442823	
HMX1	NA	0.104418844	
VN1R108P	NA	0.10440559	
NLRP2B	NA	0.10438841	
TMEM26	NA	0.10437609	
CHI3L1	NA	0.10437454	
CFAP161	NA	0.10432092	
RASGEF1A	NA	0.10425846	
CLEC4F	NA	0.10422567	
LOC101929268	NA	0.10419893	
INPP1	NA	0.104181245	
BCL9L	NA	0.10410602	
GFUS	NA	0.104103014	
LINC01224	NA	0.10409193	
LOC101927539	NA	0.1040687	
MIR34A	NA	0.104068525	
COL22A1	NA	0.10404871	
CASC11	NA	0.10404011	
MISP	NA	0.104025535	
ZNF503-AS2	NA	0.10401362	
PTCH2	NA	0.10395184	
BMF	NA	0.1039502	
FGF12	NA	0.10394587	
LAMTOR2	NA	0.10390395	
DCTN3	NA	0.10386687	
DDR1	NA	0.103844434	
LCMT1-AS2	NA	0.10383095	
SLCO5A1	NA	0.10382847	
GALNT5	NA	0.10382332	
HAND1	NA	0.10381952	
LOC101929963	NA	0.103818685	
TRIM64EP	NA	0.10378068	
LOC100506446	NA	0.103768826	
ANO4	NA	0.10376346	
COL9A1	NA	0.10376229	
OBSL1	NA	0.1037518	
EBI3	NA	0.10374481	
UBQLN4	NA	0.10373959	
ITGB3	NA	0.10370154	
GPRC5B	NA	0.1036904	
KRT5	NA	0.103681244	
NFIB	NA	0.10364736	
VGF	NA	0.1035764	
TSNARE1	NA	0.10356841	
LINC00324	NA	0.10353403	
REG1A	NA	0.103473045	
MSRB2	NA	0.10342157	
LOC101927760	NA	0.10342098	
CARNMT1-AS1	NA	0.103396684	
SPATA4	NA	0.103389554	
NFYC-AS1	NA	0.10335603	
NDOR1	NA	0.10334828	
NCF4	NA	0.103342906	
FLJ30679	NA	0.1033323	
DCTN1-AS1	NA	0.10326269	
CNTFR-AS1	NA	0.10316595	
TCP11	NA	0.10314883	
TMEM235	NA	0.103141405	
OXCT2	NA	0.10311462	
P2RY12	NA	0.1030876	
LOC105369167	NA	0.10304671	
NECTIN1	NA	0.10303372	
NAV1	NA	0.10300975	
GOLGA6L2	NA	0.102987014	
SLC6A2	NA	0.10295357	
DNM3	NA	0.102936536	
IQCN	NA	0.10292271	
PDZRN4	NA	0.10286857	
APLP1	NA	0.102856204	
HGD	NA	0.10282531	
MIEN1	NA	0.10276181	
IL1RAPL1	NA	0.10275834	
CHID1	NA	0.10275574	
SEMA6A	NA	0.10269553	
THSD4-AS1	NA	0.102680355	
MAB21L1	NA	0.10264853	
IGSF21	NA	0.102646984	
SELENOT	NA	0.102615766	
WASHC1	NA	0.102613576	
LINC01204	NA	0.102574356	
ABLIM3	NA	0.102560185	
H1-6	NA	0.102513365	
GPHB5	NA	0.102503605	
MAGEC1	NA	0.102493785	
DUSP18	NA	0.10249099	
ELAPOR2	NA	0.10245843	
HCG22	NA	0.10245102	
AQP6	NA	0.102445036	
SH3RF2	NA	0.10243951	
TNP2	NA	0.102418765	
GDF3	NA	0.102414414	
PHGR1	NA	0.10241308	
GKN1	NA	0.10233992	
IL27	NA	0.10233975	
LOC101927513	NA	0.102272406	
GDF2	NA	0.10220151	
BTBD16	NA	0.10218856	
MMP27	NA	0.10215295	
SPATA12	NA	0.10213339	
MCTP2	NA	0.10211931	
TUBB2B	NA	0.10210831	
CACNA2D1	NA	0.10210076	
NTRK3	NA	0.102079764	
HRG	NA	0.102073744	
KAAG1	NA	0.10205512	
MAN1C1	NA	0.102039255	
HOXD9	NA	0.10202822	
PDE11A	NA	0.10202275	
ROBO2	NA	0.1019849	
RP1	NA	0.10196985	
LINC01679	NA	0.101967104	
CEACAM7	NA	0.10193678	
OLFML2B	NA	0.10188447	
MASP2	NA	0.10182488	
ERF	NA	0.10180592	
ACTR3C	NA	0.101796016	
GPRIN1	NA	0.10177641	
C4orf54	NA	0.1017713	
HSPA12A	NA	0.10176916	
TMIGD2	NA	0.10175753	
PMCHL1	NA	0.10173493	
SERPINE2	NA	0.1016712	
KRT33B	NA	0.10165914	
AIP	NA	0.101645336	
TTYH3	NA	0.10163472	
MOS	NA	0.10161507	
GPR171	NA	0.101524204	
OR2L2	NA	0.10151243	
KRTAP9-4	NA	0.10150988	
ADAM11	NA	0.10145726	
KIRREL2	NA	0.10144639	
LOC101928510	NA	0.10144017	
EPHA3	NA	0.10143264	
LINC01711	NA	0.10141318	
LINC00632	NA	0.10140147	
IFNLR1	NA	0.101394445	
LDLR	NA	0.10139414	
FATE1	NA	0.10131224	
ABCA17P	NA	0.10130729	
SRCIN1	NA	0.101296745	
GAL3ST3	NA	0.10129123	
HTN1	NA	0.1012794	
PARD3B	NA	0.10125894	
LINC02328	NA	0.101257466	
PRRX1	NA	0.10125249	
SLC24A2	NA	0.1012403	
KLHL30-AS1	NA	0.10122787	
ZPBP	NA	0.101215325	
CLDN17	NA	0.101177566	
ZNF479	NA	0.10115815	
ADH7	NA	0.10115413	
LPO	NA	0.101151556	
CA4	NA	0.10114013	
CTSL	NA	0.10111436	
POLR2F	NA	0.101065405	
LINC02203	NA	0.10104079	
CALCB	NA	0.10097592	
LINC02114	NA	0.100923255	
CDC14C	NA	0.10089909	
NR2E3	NA	0.10089307	
LOC100287015	NA	0.10080518	
MUC3A	NA	0.10071831	
PDZD4	NA	0.10071285	
CCDC114	NA	0.100695066	
LOC101929609	NA	0.10064382	
PCSK1N	NA	0.10058779	
NKAIN4	NA	0.10053101	
LINC02593	NA	0.10050501	
LINC02493	NA	0.10046403	
LINC01426	NA	0.100462265	
TMPRSS6	NA	0.10046084	
BACE2	NA	0.10042961	
ASAP2	NA	0.10041981	
CDC42EP4	NA	0.10040793	
LRRC32	NA	0.100407906	
PHF5A	NA	0.100385286	
GAP43	NA	0.100379065	
NADK2-AS1	NA	0.100371175	
DGCR5	NA	0.10037096	
KRT75	NA	0.10036342	
KRT85	NA	0.10033771	
ELF5	NA	0.10032353	
PHYHIPL	NA	0.100322194	
LINC01558	NA	0.10030262	
CYP2C9	NA	0.100277476	
LOC100506258	NA	0.10025556	
TSR3	NA	0.100217484	
LOC388780	NA	0.10021208	
CCDC7	NA	0.10018671	
CHCHD1	NA	0.10010396	
MT1E	NA	0.10005374	
EIF2AK3-DT	NA	0.0999892	
CYP3A7	NA	0.09998589	
LAD1	NA	0.099973336	
PHLDA1	NA	0.0999633	
DRD2	NA	0.09991331	
FNDC5	NA	0.09990644	
PMS2P6	NA	0.099902585	
TMEM88	NA	0.0998932	
LINC01003	NA	0.09983565	
ZBTB38	NA	0.09983413	
LINC00943	NA	0.09982185	
ARHGAP26-AS1	NA	0.09976682	
STARD6	NA	0.0997634	
AGAP2	NA	0.09976331	
KCNJ16	NA	0.09976214	
KIR3DL2	NA	0.09976179	
C20orf96	NA	0.09971194	
PPM1H	NA	0.09970784	
COLEC10	NA	0.099683404	
LINC00638	NA	0.09967937	
B9D2	NA	0.09966228	
THRB	NA	0.09964125	
OXGR1	NA	0.09963637	
MGAT1	NA	0.09962088	
DPY19L1	NA	0.09960866	
HTN3	NA	0.09960546	
NLGN1	NA	0.09959997	
HLA-F	NA	0.09959765	
LOXL4	NA	0.0995958	
METTL7B	NA	0.09956092	
DSEL	NA	0.09954598	
DHRS4	NA	0.0995439	
LOC101927709	NA	0.099528655	
SIK1	NA	0.09951465	
ALDH1L2	NA	0.09940419	
POM121L2	NA	0.099355556	
SIX2	NA	0.099342115	
LOC101929007	NA	0.09933865	
PLG	NA	0.0993333	
ING4	NA	0.099329576	
SACS-AS1	NA	0.09926641	
LINC00605	NA	0.09926507	
MIEF2	NA	0.099228956	
EVPLL	NA	0.099163406	
LINC01193	NA	0.09912496	
LINC02532	NA	0.099078104	
NPFFR2	NA	0.09907102	
ADRB2	NA	0.09904695	
LINC00672	NA	0.09904077	
LOC101926934	NA	0.09900533	
ADRA2C	NA	0.099001154	
ENDOV	NA	0.098998494	
OR1E2	NA	0.09898996	
ZNF204P	NA	0.098973684	
NGDN	NA	0.09891629	
ATF7IP	NA	0.09891096	
FCGR2C	NA	0.09881102	
CDH20	NA	0.09880073	
SLC18A3	NA	0.09880036	
AMT	NA	0.09878032	
L3MBTL2	NA	0.09873119	
CABP5	NA	0.09872007	
NUPR1	NA	0.09870183	
SMC5-AS1	NA	0.09869696	
SLC6A17	NA	0.09868058	
NKAIN1	NA	0.09866883	
EDNRA	NA	0.09863662	
COA8	NA	0.09861826	
CDC34	NA	0.09861114	
LINC02180	NA	0.098591715	
MYH14	NA	0.09859017	
DMRTC2	NA	0.09857898	
NR4A1	NA	0.09852629	
IGFBP6	NA	0.09852376	
SERP2	NA	0.098520964	
RBX1	NA	0.098492555	
ACOT4	NA	0.0984907	
C17orf67	NA	0.09848524	
LINC01492	NA	0.09846071	
DACT3-AS1	NA	0.09845373	
TCEAL8	NA	0.09844491	
SLITRK6	NA	0.09844426	
C17orf64	NA	0.09843618	
ITGA11	NA	0.09842315	
CCL4	NA	0.09840653	
ERVH-6	NA	0.09838439	
ZNF697	NA	0.098364644	
CHRNA10	NA	0.09835787	
LOC285847	NA	0.09833606	
NKX6-2	NA	0.09831392	
SNORA71A	NA	0.09830804	
KBTBD3	NA	0.09825039	
LINC02043	NA	0.098245114	
ADAMTS17	NA	0.09824245	
NEURL1	NA	0.09821869	
PLD1	NA	0.09815321	
LOC101927636	NA	0.09815016	
LINC02616	NA	0.09810965	
DLX4	NA	0.09809893	
SUN5	NA	0.09809557	
FKBP14	NA	0.09809089	
STH	NA	0.098064594	
LOC100996385	NA	0.098040044	
MAGI1	NA	0.09801075	
MYH1	NA	0.09800238	
GATA2-AS1	NA	0.09797129	
MROH6	NA	0.09795381	
AFG1L	NA	0.09794321	
TMC5	NA	0.0979331	
HTRA3	NA	0.09792144	
SPTSSB	NA	0.09792046	
ZNF239	NA	0.097920254	
FAM174B	NA	0.097881764	
SPATA6	NA	0.0978345	
F13B	NA	0.09782788	
TASL	NA	0.09780023	
SH3BP1	NA	0.09779925	
BAALC-AS2	NA	0.09777747	
MIR5188	NA	0.09777455	
ITPRIPL2	NA	0.09776372	
FADS2	NA	0.097743675	
RASSF6	NA	0.097706966	
JUND	NA	0.09766483	
FBLN7	NA	0.097617745	
DIAPH1-AS1	NA	0.097589955	
PCDHGC3	NA	0.09755837	
UPK1B	NA	0.097555414	
WRAP53	NA	0.09753914	
LINC01020	NA	0.09752679	
IL20	NA	0.09752504	
LINC01725	NA	0.09751607	
TUB	NA	0.09750999	
LINC00391	NA	0.09749593	
CSF3R	NA	0.09748618	
MLNR	NA	0.09743989	
GPRIN2	NA	0.09743834	
ELL2	NA	0.09742841	
LOC100505622	NA	0.09738229	
CFAP92	NA	0.09736806	
CHI3L2	NA	0.09736226	
CHMP1A	NA	0.097360015	
DDX43	NA	0.09735958	
NMU	NA	0.09734639	
SLC7A10	NA	0.0973376	
LOC101927914	NA	0.09732398	
TTTY7	NA	0.09732347	
DUSP8	NA	0.09730687	
ZNF366	NA	0.09727484	
LINC01815	NA	0.097274065	
NOXRED1	NA	0.09725531	
LINC00314	NA	0.09725254	
KIF3B	NA	0.097208194	
CLEC7A	NA	0.09718449	
CCNO	NA	0.097157165	
UNC5D	NA	0.09714256	
NUDT17	NA	0.09703973	
PKHD1	NA	0.09703105	
CBR3-AS1	NA	0.097027875	
MS4A8	NA	0.097012945	
SRD5A2	NA	0.09701109	
HTRA4	NA	0.09698408	
ADCY6-DT	NA	0.096975215	
PRELID2	NA	0.09692533	
PTPRT-AS1	NA	0.096898615	
RPL34-DT	NA	0.096850954	
GRM2	NA	0.096809395	
PYDC1	NA	0.09676217	
DTYMK	NA	0.09673736	
TSPAN32	NA	0.09667479	
LINC02555	NA	0.096654795	
SLC6A13	NA	0.09661214	
GLB1L3	NA	0.09658199	
SAMD11	NA	0.09655149	
CCNB1	NA	0.09652775	
GRM3	NA	0.09650069	
SSUH2	NA	0.09648411	
DMKN	NA	0.09645965	
ZNF232-AS1	NA	0.09645615	
PRR15L	NA	0.09645521	
CYGB	NA	0.09645302	
MOGAT2	NA	0.096442364	
ZFHX4	NA	0.09642597	
LINC00543	NA	0.09639007	
LUARIS	NA	0.09638115	
CARMIL1	NA	0.09632354	
LINC01877	NA	0.09630839	
TTLL11	NA	0.09627512	
TUBD1	NA	0.096271634	
LOC101928909	NA	0.09625964	
ST7L	NA	0.09624028	
KLK6	NA	0.09623316	
DMRT2	NA	0.096229516	
LOC101928551	NA	0.09619365	
ZNF135	NA	0.096183434	
MRPL35	NA	0.09616082	
BPY2	NA	0.096132874	
ICAM5	NA	0.096120365	
TMEM252-DT	NA	0.09609561	
KRT25	NA	0.09605934	
CDKL3	NA	0.09605153	
TRMT10B	NA	0.09599751	
RAB38	NA	0.09599462	
FAM131B	NA	0.09596609	
LOC105375026	NA	0.09596467	
ALDH1L1	NA	0.09594745	
SEMA4A	NA	0.09590154	
LYZL1	NA	0.09589288	
ARSL	NA	0.09588055	
TCEAL9	NA	0.095879205	
NLRP9	NA	0.09587267	
TEKT3	NA	0.09585912	
SLC7A14-AS1	NA	0.09585553	
NRIP3	NA	0.09585019	
CCDC126	NA	0.09581923	
PNPLA7	NA	0.095813744	
PATE1	NA	0.09581318	
FIRRE	NA	0.09578734	
LOC101928424	NA	0.09576912	
XGY2	NA	0.09572677	
CTD-2297D10.2	NA	0.09567767	
LOC283387	NA	0.09565328	
PLEKHG1	NA	0.095635004	
ZNF334	NA	0.09563032	
COL2A1	NA	0.09561169	
ZNF169	NA	0.09560343	
IGDCC3	NA	0.095590666	
LONRF3	NA	0.095588446	
LOC284933	NA	0.09558732	
FOXE1	NA	0.09558036	
CPXM2	NA	0.09557362	
STK4-AS1	NA	0.095493935	
DACT1	NA	0.09544542	
LOC645188	NA	0.09542241	
ZNF516	NA	0.09536202	
COL23A1	NA	0.09533147	
TP63	NA	0.09532066	
CADM2	NA	0.0953071	
CENPP	NA	0.09530284	
RIMS2	NA	0.09529356	
AFAP1-AS1	NA	0.09529174	
SLX1B	NA	0.095282815	
PRKAR1B-AS1	NA	0.09528133	
TBX5	NA	0.09526653	
DAPL1	NA	0.095230944	
MORN5	NA	0.09519371	
LINC02367	NA	0.09519125	
TLL2	NA	0.0951687	
CABS1	NA	0.095092006	
DIO2-AS1	NA	0.09508717	
EMC9	NA	0.09507832	
SRGAP3	NA	0.095077455	
TDRD9	NA	0.09507273	
GLRX	NA	0.09506754	
CATIP-AS1	NA	0.09506726	
CSH1	NA	0.095059656	
OVAAL	NA	0.095055744	
CEND1	NA	0.095051534	
CLEC4G	NA	0.09502052	
KCTD14	NA	0.094982356	
PITPNM3	NA	0.09494651	
C4orf36	NA	0.09494497	
SLC4A1	NA	0.09493156	
OTOGL	NA	0.09488595	
RUNX1T1	NA	0.09486959	
LINC01013	NA	0.09485637	
SPRNP1	NA	0.09485567	
PCDHAC2	NA	0.09484789	
ZACN	NA	0.09484762	
CCDC13	NA	0.094836526	
MAGI1-IT1	NA	0.09482919	
WASF3	NA	0.09482428	
UPK2	NA	0.09480872	
LMF1	NA	0.09478016	
EAF2	NA	0.09477896	
LINC00561	NA	0.094743125	
MMP13	NA	0.09473572	
ENTHD1	NA	0.094734885	
KLHL31	NA	0.09468585	
BGLAP	NA	0.09468072	
SLCO1C1	NA	0.0946781	
LOC643201	NA	0.094522476	
CPEB1	NA	0.094521895	
DPY19L1P1	NA	0.09451444	
MAB21L2	NA	0.09450996	
GJA4	NA	0.094509766	
ANKRD44-IT1	NA	0.0945061	
SPC25	NA	0.09450245	
PLCH1	NA	0.094491735	
COL6A5	NA	0.09447794	
ZNF488	NA	0.09447331	
ADCYAP1R1	NA	0.09446668	
PREX2	NA	0.094464466	
DIPK1C	NA	0.09442594	
EDA	NA	0.094421595	
WDR11-AS1	NA	0.09441774	
TRMT44	NA	0.09439015	
FAM160A1	NA	0.094385795	
ROR2	NA	0.09438039	
MS4A2	NA	0.094360225	
LOC729732	NA	0.09434695	
IFT172	NA	0.094341725	
KLRB1	NA	0.09427575	
MPP4	NA	0.09427403	
LOC101928708	NA	0.094239414	
LOC100506730	NA	0.09421685	
LOC100507336	NA	0.09416661	
ACSS3	NA	0.094150215	
SPATA24	NA	0.09412385	
LOC100505774	NA	0.09409262	
MCTP1	NA	0.094079465	
ARHGAP28	NA	0.09404298	
COL1A1	NA	0.094009414	
GRB7	NA	0.0939775	
RPGR	NA	0.09389418	
DKFZP434H168	NA	0.0938627	
FLJ13224	NA	0.0938621	
PMVK	NA	0.09382519	
VPS72	NA	0.09381248	
CCDC149	NA	0.09380075	
PARM1-AS1	NA	0.093796894	
SERPINB8	NA	0.093779095	
HDAC7	NA	0.09377605	
ADRB3	NA	0.09374857	
KRT31	NA	0.09368814	
AFMID	NA	0.0936839	
